depth,mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
2,outcome,1000,42,0.47265625,0.47265625,direct answer conditioned on COLON,0.9989253282546997,0.32499998807907104,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,1000,42,0.3671875,0.3671875,direct answer conditioned on COLON,0.997260570526123,0.22499999403953552,gold-prefix trace readout; conditioned on valid state token,1.0,0.0174076110124588,0.9999027252197266,0.9806617498397827,0.007775048725306988,1.0868229866027832,0.03815857693552971,0.8182118535041809,0.8178218603134155,1.0,mixed only; direct answer CE; first-step local tables,4.518887042999268,1.8510959148406982,0.126470974525112,1.0315933881852226,1.7318874597549438,0.1226637506999898,0.06166600813909084,-0.04500084276313964,0.05261482138894418,2.2138819694519043,0.04711516574025154
2,process,2000,42,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.00014315808948595077,0.9999983310699463,0.9997979402542114,4.320770312915556e-05,1.000131607055664,0.00017871340969577432,0.00027455887175165117,0.00027455887175165117,1.0,,,,,,,,,,,,
2,outcome,2000,42,0.61328125,0.61328125,direct answer conditioned on COLON,0.9996705055236816,0.5375000238418579,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,2000,42,0.484375,0.484375,direct answer conditioned on COLON,0.9978166818618774,0.3125,gold-prefix trace readout; conditioned on valid state token,1.0,0.00390624743886292,0.999987006187439,0.9972161054611206,0.0020929144229739904,1.0631370544433594,0.032926127314567566,0.8194122314453125,0.8190585970878601,1.0,mixed only; direct answer CE; first-step local tables,4.926738262176514,0.5312322378158569,0.012785390052971034,1.0044226165029653,0.4945707321166992,0.009622788432099369,-0.05394017183830038,-0.031003306513379354,0.032500726638474545,2.4139957427978516,0.010362266562879086
2,process,0,43,0.0,0.0,after greedy trace; not a marginal over traces,0.0,0.0,gold-prefix trace readout; conditioned on valid state token,0.0625,0.9368294477462769,0.22928431630134583,0.1281316876411438,0.16825392842292786,0.07454193383455276,0.263869971036911,1.0,nan,0.07500000298023224,,,,,,,,,,,,
2,outcome,0,43,0.0,0.0,direct answer conditioned on COLON,0.2052127867937088,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,0,43,0.0,0.0,direct answer conditioned on COLON,0.2052127867937088,0.07500000298023224,gold-prefix trace readout; conditioned on valid state token,0.0625,0.9368294477462769,0.22928431630134583,0.1281316876411438,0.16825392842292786,0.07454193383455276,0.263869971036911,0.7982061505317688,0.3515297472476959,0.07500000298023224,mixed only; direct answer CE; first-step local tables,5.913288593292236,4.368544101715088,0.35688894795716075,1.0091885656594817,0.09277050197124481,-0.018972675872026064,0.006301165106557256,-0.005498803294875679,0.03360036263787029,4.375476360321045,3.233546733856201
2,process,100,43,0.44921875,0.41015625,after greedy trace; not a marginal over traces,0.9999747276306152,0.3499999940395355,gold-prefix trace readout; conditioned on valid state token,0.6598557829856873,0.47902679443359375,0.9969132542610168,0.6645618677139282,0.07892478257417679,1.1343469619750977,0.13375386595726013,0.6434277892112732,0.6434276103973389,0.36250001192092896,,,,,,,,,,,,
2,outcome,100,43,0.33984375,0.33984375,direct answer conditioned on COLON,0.9974390268325806,0.22499999403953552,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,100,43,0.33984375,0.3359375,direct answer conditioned on COLON,0.9974687695503235,0.22499999403953552,gold-prefix trace readout; conditioned on valid state token,0.5757211446762085,0.6057710647583008,0.9913183450698853,0.8413534760475159,0.06727465987205505,1.0807273387908936,0.13375544548034668,0.219684436917305,0.2186955213546753,0.17499999701976776,mixed only; direct answer CE; first-step local tables,7.613687038421631,9.112682342529297,0.7580560134621799,0.7860787011559236,4.513120651245117,0.4337199247573565,0.18360734353122232,-0.07602861523615792,0.2010236061843083,2.61415958404541,2.616903305053711
2,process,500,43,1.0,1.0,after greedy trace; not a marginal over traces,0.9999998807907104,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.0011576673714444041,0.9999917149543762,0.9991096258163452,0.0003810665220953524,1.0015004873275757,0.0030731377191841602,0.002259950852021575,0.002259950153529644,1.0,,,,,,,,,,,,
2,outcome,500,43,0.5859375,0.5859375,direct answer conditioned on COLON,0.9991065859794617,0.5874999761581421,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,500,43,0.55859375,0.55859375,direct answer conditioned on COLON,0.9958964586257935,0.38749998807907104,gold-prefix trace readout; conditioned on valid state token,0.995192289352417,0.048547420650720596,0.9997819066047668,0.9616925120353699,0.01886606030166149,1.3370624780654907,0.09228578209877014,0.6676647663116455,0.6667275428771973,1.0,mixed only; direct answer CE; first-step local tables,6.3775458335876465,1.7926117181777954,0.25088715141977175,0.96848665497343,1.6755931377410889,0.23430351574045913,-0.01153570936173537,-0.06833027453273735,0.05565858161427944,1.5967730283737183,0.0866687148809433
2,process,1000,43,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.0003167291870340705,0.9999973773956299,0.9997807741165161,0.0001084046671167016,1.000837802886963,0.0012963177869096398,0.0006407556938938797,0.0006407519686035812,1.0,,,,,,,,,,,,
2,outcome,1000,43,0.65234375,0.65234375,direct answer conditioned on COLON,0.9997562170028687,0.637499988079071,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,1000,43,0.625,0.625,direct answer conditioned on COLON,0.9975019693374634,0.5249999761581421,gold-prefix trace readout; conditioned on valid state token,0.9975961446762085,0.017819300293922424,0.9999535083770752,0.9818897247314453,0.011277853511273861,1.1276981830596924,0.06931836903095245,0.5816845893859863,0.5809085965156555,1.0,mixed only; direct answer CE; first-step local tables,6.995425224304199,4.6433587074279785,0.02016782827416268,1.1890401602675307,4.358438968658447,0.019632282889670855,0.02108829316628969,-0.04949189997653278,0.059873845133969615,1.1424646377563477,0.13938656449317932
2,process,2000,43,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,9.090972889680415e-05,0.9999990463256836,0.9999158382415771,3.101977563346736e-05,1.000138282775879,0.00022153486497700214,0.00018965863273479044,0.00018965787603519857,1.0,,,,,,,,,,,,
2,outcome,2000,43,0.7421875,0.7421875,direct answer conditioned on COLON,0.9999251365661621,0.699999988079071,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,2000,43,0.76171875,0.7578125,direct answer conditioned on COLON,0.9979187250137329,0.6499999761581421,gold-prefix trace readout; conditioned on valid state token,0.9987980723381042,0.016019759699702263,0.9999545216560364,0.965452253818512,0.01368218008428812,1.165043592453003,0.0535709373652935,0.45188218355178833,0.4509827196598053,1.0,mixed only; direct answer CE; first-step local tables,7.327003479003906,0.11590918153524399,0.05263114584046867,0.9992912850843169,0.18474365770816803,0.011318215582944062,0.012631964398098161,-0.01698817507554709,0.027907320815283295,0.6697614192962646,0.001639765570871532
2,process,0,44,0.0,0.0,after greedy trace; not a marginal over traces,0.0,0.0,gold-prefix trace readout; conditioned on valid state token,0.0625,0.9368060231208801,0.1936885416507721,0.10024446249008179,0.173566073179245,0.08512146025896072,0.2774524986743927,1.0,nan,0.08749999850988388,,,,,,,,,,,,
2,outcome,0,44,0.0,0.0,direct answer conditioned on COLON,0.22880594432353973,0.0625,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,0,44,0.0,0.0,direct answer conditioned on COLON,0.22880594432353973,0.0625,gold-prefix trace readout; conditioned on valid state token,0.0625,0.9368060231208801,0.1936885416507721,0.10024446249008179,0.173566073179245,0.08512146025896072,0.2774524986743927,0.7723837494850159,0.3352595865726471,0.08749999850988388,mixed only; direct answer CE; first-step local tables,6.103697299957275,4.386536598205566,0.35596874335477496,1.002415787467576,0.14682580530643463,-0.0473014620153358,-0.0472289092432868,0.029180011805979678,0.03414265822228667,4.520463943481445,3.037630319595337
2,process,100,44,0.44140625,0.41015625,after greedy trace; not a marginal over traces,0.9999605417251587,0.36250001192092896,gold-prefix trace readout; conditioned on valid state token,0.6850961446762085,0.45855647325515747,0.9980515837669373,0.5855315327644348,0.08263809978961945,1.1123689413070679,0.14766332507133484,0.6271661520004272,0.6271656155586243,0.375,,,,,,,,,,,,
2,outcome,100,44,0.33984375,0.33984375,direct answer conditioned on COLON,0.9970062971115112,0.25,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,100,44,0.33984375,0.33203125,direct answer conditioned on COLON,0.9982760548591614,0.22499999403953552,gold-prefix trace readout; conditioned on valid state token,0.5793269276618958,0.5978268980979919,0.9949273467063904,0.9505109190940857,0.09400805085897446,1.0385644435882568,0.1338321566581726,0.25877341628074646,0.258116215467453,0.22499999403953552,mixed only; direct answer CE; first-step local tables,7.977133274078369,8.719705581665039,0.7557642808780255,0.7366197466821757,5.050502777099609,0.07125368926099454,0.14933680195704696,-0.12762155418579102,0.18716951576925578,2.37489914894104,2.467527151107788
2,process,500,44,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.001542073325254023,0.9999914765357971,0.9985191822052002,0.00048508093459531665,1.0032780170440674,0.0028118013869971037,0.0023936317302286625,0.002393628703430295,1.0,,,,,,,,,,,,
2,outcome,500,44,0.46484375,0.46484375,direct answer conditioned on COLON,0.9988997578620911,0.4375,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,500,44,0.6171875,0.6171875,direct answer conditioned on COLON,0.9964249730110168,0.5375000238418579,gold-prefix trace readout; conditioned on valid state token,0.979567289352417,0.07972455769777298,0.9995733499526978,0.9785076379776001,0.02472514845430851,1.298101544380188,0.09438781440258026,0.5490342974662781,0.5480239391326904,0.9750000238418579,mixed only; direct answer CE; first-step local tables,7.74658203125,3.298184633255005,0.1995923930185178,1.0056403640088245,3.0304603576660156,0.19740790425245042,0.1124294518684639,-0.05148807666511128,0.0646663714332516,1.7992745637893677,0.17424100637435913
2,process,1000,44,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.00038387125823646784,0.999997079372406,0.9994038939476013,0.00012171002163086087,1.0007801055908203,0.0007626888691447675,0.0006312534096650779,0.0006312496843747795,1.0,,,,,,,,,,,,
2,outcome,1000,44,0.484375,0.484375,direct answer conditioned on COLON,0.9992574453353882,0.4000000059604645,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,1000,44,0.6640625,0.6640625,direct answer conditioned on COLON,0.9974422454833984,0.6000000238418579,gold-prefix trace readout; conditioned on valid state token,0.9975961446762085,0.02149980515241623,0.9998073577880859,0.8730357885360718,0.009848886169493198,1.1280725002288818,0.05373486131429672,0.5199805498123169,0.5189582109451294,0.987500011920929,mixed only; direct answer CE; first-step local tables,6.4584245681762695,4.818795204162598,0.08650409393998823,1.1948293665718224,4.521937847137451,0.08623806118987555,0.19249001164328058,-0.047631885830597576,0.05631414530332174,0.9670763611793518,0.09825008362531662
2,process,2000,44,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.00011124352749902755,0.9999989867210388,0.999830961227417,3.6134828405920416e-05,1.0001782178878784,0.00018392626952845603,0.00019355604308657348,0.00019355231779627502,1.0,,,,,,,,,,,,
2,outcome,2000,44,0.46484375,0.46484375,direct answer conditioned on COLON,0.99977046251297,0.4000000059604645,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,2000,44,0.7890625,0.7890625,direct answer conditioned on COLON,0.9993661046028137,0.5625,gold-prefix trace readout; conditioned on valid state token,1.0,0.007771064527332783,0.9999388456344604,0.9538192749023438,0.005994314793497324,1.1235547065734863,0.04352631792426109,0.475330114364624,0.4750393033027649,1.0,mixed only; direct answer CE; first-step local tables,8.264057159423828,0.6912997364997864,0.2313525772886105,0.9840170644667378,0.648222029209137,0.23208673132682814,0.08192889041643962,-0.033333877400884324,0.06620313567700069,0.7992185950279236,0.012059515342116356
2,process,0,45,0.0,0.0,after greedy trace; not a marginal over traces,0.0,0.0,gold-prefix trace readout; conditioned on valid state token,0.06490384787321091,0.9371886849403381,0.22315765917301178,0.1165233924984932,0.17234648764133453,0.07634727656841278,0.32650813460350037,1.0,nan,0.10000000149011612,,,,,,,,,,,,
2,outcome,0,45,0.0,0.0,direct answer conditioned on COLON,0.2053382843732834,0.11249999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,0,45,0.0,0.0,direct answer conditioned on COLON,0.2053382843732834,0.11249999701976776,gold-prefix trace readout; conditioned on valid state token,0.06490384787321091,0.9371886849403381,0.22315765917301178,0.1165233924984932,0.17234648764133453,0.07634727656841278,0.32650813460350037,0.7979015707969666,0.3075459599494934,0.10000000149011612,mixed only; direct answer CE; first-step local tables,5.494979381561279,4.541668891906738,0.4113298435097436,1.0015909672905838,0.15184083580970764,-0.03506890777121411,-0.028513299147970163,0.011430998437565159,0.03519807810828709,4.4742512702941895,2.9559898376464844
2,process,100,45,0.41796875,0.3984375,after greedy trace; not a marginal over traces,0.9999505877494812,0.3375000059604645,gold-prefix trace readout; conditioned on valid state token,0.6394230723381042,0.4964642822742462,0.9967306852340698,0.8193178772926331,0.07713471353054047,1.2114533185958862,0.13865342736244202,0.65064936876297,0.6506489515304565,0.38749998807907104,,,,,,,,,,,,
2,outcome,100,45,0.359375,0.359375,direct answer conditioned on COLON,0.9962198138237,0.22499999403953552,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,100,45,0.3203125,0.3125,direct answer conditioned on COLON,0.9971747398376465,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.5721153616905212,0.5997715592384338,0.9960750937461853,0.8980571627616882,0.0805995911359787,1.0562405586242676,0.17950396239757538,0.23695769906044006,0.23583073914051056,0.21250000596046448,mixed only; direct answer CE; first-step local tables,6.568685531616211,9.528039932250977,0.7303133647558102,0.9926464545979059,4.906312942504883,0.5184442373831493,0.2495295600667079,-0.11015478061969575,0.14630050586856644,2.4701404571533203,2.3372750282287598
2,process,500,45,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.0014920320827513933,0.9999911189079285,0.9986617565155029,0.0004677818506024778,1.0044474601745605,0.00359098007902503,0.0024485152680426836,0.0024485033936798573,1.0,,,,,,,,,,,,
2,outcome,500,45,0.57421875,0.57421875,direct answer conditioned on COLON,0.9983683824539185,0.4625000059604645,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,500,45,0.58984375,0.58984375,direct answer conditioned on COLON,0.9976423978805542,0.4749999940395355,gold-prefix trace readout; conditioned on valid state token,0.9879807829856873,0.06615950912237167,0.9997326135635376,0.9883407354354858,0.018748873844742775,1.2565419673919678,0.09084805846214294,0.5983102321624756,0.5975250005722046,1.0,mixed only; direct answer CE; first-step local tables,7.1924872398376465,3.767322301864624,0.3019362781104504,0.978801078432874,3.5461738109588623,0.2996443605069849,0.14612047747317256,-0.10418531215635182,0.04966429671551326,1.8461940288543701,0.1770109236240387
2,process,1000,45,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.0003913680266123265,0.9999968409538269,0.9995601177215576,0.00013032816059421748,1.00065016746521,0.0006244020769372582,0.0006331920740194619,0.0006331891054287553,1.0,,,,,,,,,,,,
2,outcome,1000,45,0.59765625,0.59765625,direct answer conditioned on COLON,0.9995325207710266,0.5249999761581421,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,1000,45,0.67578125,0.67578125,direct answer conditioned on COLON,0.9983444213867188,0.5,gold-prefix trace readout; conditioned on valid state token,0.9975961446762085,0.015144970268011093,0.9999729990959167,0.9936001896858215,0.007595359813421965,1.146864891052246,0.05166834220290184,0.5513402819633484,0.5506208539009094,1.0,mixed only; direct answer CE; first-step local tables,8.963116645812988,0.8633339405059814,0.15192042767288155,0.9899551088369443,0.8511780500411987,0.14095005384194076,-0.04766389526542386,-0.03505327051281626,0.06622520920985175,1.07004976272583,0.015602477826178074
2,process,2000,45,1.0,1.0,after greedy trace; not a marginal over traces,1.0,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.000113550056994427,0.9999986886978149,0.9998499155044556,3.757443846552633e-05,1.0001544952392578,0.0001431733398931101,0.00019405578495934606,0.0001940550428116694,1.0,,,,,,,,,,,,
2,outcome,2000,45,0.671875,0.671875,direct answer conditioned on COLON,0.9998890161514282,0.612500011920929,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
2,both,2000,45,0.74609375,0.74609375,direct answer conditioned on COLON,0.9987490773200989,0.512499988079071,gold-prefix trace readout; conditioned on valid state token,0.995192289352417,0.009370519779622555,0.9999470114707947,0.9661170840263367,0.005870786961168051,1.1635775566101074,0.05693885684013367,0.4988398551940918,0.49815088510513306,0.987500011920929,mixed only; direct answer CE; first-step local tables,16.132835388183594,0.36518436670303345,0.15889189048315028,0.9966530909696235,0.34323203563690186,0.15959859064813547,-0.030013196594524342,-0.004909165381409504,0.054420107092536,1.0968561172485352,0.005636829882860184
2,process,0,46,0.0,0.0,after greedy trace; not a marginal over traces,0.0,0.0,gold-prefix trace readout; conditioned on valid state token,0.06490384787321091,0.9370343685150146,0.21658039093017578,0.1220138669013977,0.1710420697927475,0.08507728576660156,0.29149767756462097,1.0,nan,0.0625,,,,,,,,,,,,
2,outcome,0,46,0.0,0.0,direct answer conditioned on COLON,0.15423735976219177,0.125,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
