mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
both,15,43,0.078125,0.078125,direct answer conditioned on COLON,0.9974035620689392,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.07572115957736969,0.9338170289993286,0.9192999601364136,0.4375,0.11816634982824326,0.06238630786538124,0.19654612243175507,0.22984099388122559,0.22884729504585266,0.07500000298023224,mixed only; direct answer CE; first-step local tables,5.976402282714844,4.352414608001709,0.5792865992298974,0.8286265588717018,0.08546477556228638,-0.110994011492147,0.16445703064962286,0.03272132681626425,0.07230893014352598,2.739981174468994,2.7827303409576416
process,20,43,0.08203125,0.0,after greedy trace; not a marginal over traces,0.9986099600791931,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.26201924681663513,0.8734816312789917,0.9948848485946655,0.7283275127410889,0.10035263001918793,0.7625666856765747,0.21549226343631744,0.312370628118515,0.3118196725845337,0.07500000298023224,,,,,,,,,,,,
outcome,20,43,0.0546875,0.0546875,direct answer conditioned on COLON,0.9981386065483093,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,20,43,0.0546875,0.0546875,direct answer conditioned on COLON,0.9986217617988586,0.07500000298023224,gold-prefix trace readout; conditioned on valid state token,0.08894231170415878,0.9302914142608643,0.9552534222602844,0.47000211477279663,0.09404740482568741,0.1192844808101654,0.18187163770198822,0.19664329290390015,0.19608673453330994,0.07500000298023224,mixed only; direct answer CE; first-step local tables,7.4301605224609375,5.110090255737305,0.6676374678485739,0.7447581775485016,0.12019022554159164,-0.06916232323998195,0.12646501093332285,0.08186982555402669,0.08344533128375906,2.9912257194519043,2.899681568145752
process,25,43,0.125,0.0,after greedy trace; not a marginal over traces,0.9965152144432068,0.11250000447034836,gold-prefix trace readout; conditioned on valid state token,0.4663461744785309,0.8015745878219604,0.9925256967544556,0.7006648778915405,0.11292129755020142,0.9132446050643921,0.16893823444843292,0.40496358275413513,0.4037122130393982,0.05000000074505806,,,,,,,,,,,,
outcome,25,43,0.06640625,0.06640625,direct answer conditioned on COLON,0.9968441128730774,0.0625,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,25,43,0.07421875,0.07421875,direct answer conditioned on COLON,0.9982625842094421,0.07500000298023224,gold-prefix trace readout; conditioned on valid state token,0.12860576808452606,0.9232129454612732,0.9716203808784485,0.5304346084594727,0.0870736613869667,0.1714126020669937,0.18553557991981506,0.197715163230896,0.19695453345775604,0.10000000149011612,mixed only; direct answer CE; first-step local tables,5.665092945098877,5.042089462280273,0.6595405507570825,0.7862127891098746,0.173221156001091,-0.2233881767639821,0.259660296950807,0.08109724236026242,0.11659700528487774,2.7742507457733154,2.843189239501953
process,30,43,0.1171875,0.00390625,after greedy trace; not a marginal over traces,0.9950289726257324,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.5625,0.7129359841346741,0.9915907382965088,0.7818447947502136,0.11999952048063278,0.9508827924728394,0.17205095291137695,0.5147923827171326,0.5134373903274536,0.10000000149011612,,,,,,,,,,,,
outcome,30,43,0.0703125,0.0703125,direct answer conditioned on COLON,0.9946197867393494,0.10000000149011612,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,30,43,0.0859375,0.0859375,direct answer conditioned on COLON,0.9973838925361633,0.0625,gold-prefix trace readout; conditioned on valid state token,0.22475962340831757,0.9036218523979187,0.9792284369468689,0.5507757663726807,0.09495390951633453,0.3937375843524933,0.1842096745967865,0.20408986508846283,0.2029251605272293,0.0625,mixed only; direct answer CE; first-step local tables,5.264227867126465,5.001310348510742,0.6552543222090323,0.8108944240909735,0.46739768981933594,0.0026665496269198336,0.31064050366915436,0.10445129063071004,0.12034438072067168,2.719860076904297,2.8070647716522217
process,40,43,0.11328125,0.0390625,after greedy trace; not a marginal over traces,0.9967252612113953,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.5769230723381042,0.5972625017166138,0.9871557354927063,0.5248593091964722,0.10344482213258743,0.9909830093383789,0.10498076677322388,0.6331881880760193,0.6326810717582703,0.11250000447034836,,,,,,,,,,,,
outcome,40,43,0.078125,0.078125,direct answer conditioned on COLON,0.9933900833129883,0.125,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,40,43,0.11328125,0.11328125,direct answer conditioned on COLON,0.9969462752342224,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.4531250298023224,0.8126477599143982,0.986033022403717,0.7009615898132324,0.11843322962522507,0.8967508673667908,0.15224595367908478,0.27715879678726196,0.27593788504600525,0.0625,mixed only; direct answer CE; first-step local tables,4.415440559387207,4.763689041137695,0.5064853146527205,1.034938470925555,0.5770742893218994,0.05533964652997971,0.1491611416920863,0.07062282361965014,0.1579938428253901,2.566298484802246,2.6873908042907715
process,50,43,0.11328125,0.05078125,after greedy trace; not a marginal over traces,0.9987106323242188,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.5757212042808533,0.5901427268981934,0.9969649910926819,0.7943419218063354,0.10668680816888809,0.9748656153678894,0.11043787747621536,0.7192543148994446,0.7191119194030762,0.10000000149011612,,,,,,,,,,,,
outcome,50,43,0.1015625,0.1015625,direct answer conditioned on COLON,0.9946207404136658,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,50,43,0.09765625,0.09765625,direct answer conditioned on COLON,0.9959501624107361,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.5492788553237915,0.703639030456543,0.9914535284042358,0.8291463851928711,0.10809405148029327,0.947834849357605,0.192270427942276,0.23037634789943695,0.2287246286869049,0.07500000298023224,mixed only; direct answer CE; first-step local tables,4.806656837463379,7.078943252563477,0.6575305853039192,1.110052290162287,1.7872233390808105,-0.044268016061519574,0.23676158602225367,0.054488616583624985,0.09350591827911138,2.686741828918457,2.853752613067627
process,65,43,0.140625,0.0625,after greedy trace; not a marginal over traces,0.9970690011978149,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.5853365659713745,0.5759831666946411,0.9970543384552002,0.7204415202140808,0.09916239231824875,1.0036267042160034,0.09924127906560898,0.7463683485984802,0.7460895776748657,0.10000000149011612,,,,,,,,,,,,
outcome,65,43,0.1015625,0.1015625,direct answer conditioned on COLON,0.9950057864189148,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,65,43,0.10546875,0.1015625,direct answer conditioned on COLON,0.9921407699584961,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.5793269276618958,0.6453700661659241,0.9956752061843872,0.8960679173469543,0.09241817891597748,0.9314331412315369,0.12817144393920898,0.2438407689332962,0.24072201550006866,0.13750000298023224,mixed only; direct answer CE; first-step local tables,4.153345584869385,7.364308834075928,0.597951939197357,1.4224743711307564,2.917057514190674,0.09354555031287998,0.1144174901619464,0.01021912008619208,0.13468262114336169,2.5604031085968018,2.769667625427246
process,80,43,0.16796875,0.09375,after greedy trace; not a marginal over traces,0.9992661476135254,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.6045673489570618,0.5490903258323669,0.9979993104934692,0.7670353651046753,0.08885857462882996,1.0554577112197876,0.10416839271783829,0.7644545435905457,0.7644182443618774,0.15000000596046448,,,,,,,,,,,,
outcome,80,43,0.13671875,0.13671875,direct answer conditioned on COLON,0.9949352145195007,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,80,43,0.09375,0.09375,direct answer conditioned on COLON,0.9942084550857544,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.5793269276618958,0.6280150413513184,0.9957575798034668,0.8979203701019287,0.09122559428215027,0.9537649750709534,0.10493182390928268,0.22720980644226074,0.22498135268688202,0.08749999850988388,mixed only; direct answer CE; first-step local tables,4.720989227294922,7.72830867767334,0.585699949803401,1.3274822253771275,2.916483163833618,0.24219787715515823,0.08046083722186008,0.017452048871097584,0.10357583514825884,2.510021209716797,2.6349353790283203
process,100,43,0.20703125,0.14453125,after greedy trace; not a marginal over traces,0.9999703764915466,0.2750000059604645,gold-prefix trace readout; conditioned on valid state token,0.6598557829856873,0.4978499114513397,0.9986844658851624,0.7484649419784546,0.08966600894927979,1.2637386322021484,0.15310989320278168,0.7568619251251221,0.7568615078926086,0.26250001788139343,,,,,,,,,,,,
outcome,100,43,0.1171875,0.1171875,direct answer conditioned on COLON,0.9954633116722107,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,43,0.109375,0.109375,direct answer conditioned on COLON,0.995469868183136,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.5853365659713745,0.5966694355010986,0.99460768699646,0.6580837368965149,0.08190949261188507,0.9603134989738464,0.10139165073633194,0.21685579419136047,0.2149762213230133,0.10000000149011612,mixed only; direct answer CE; first-step local tables,4.278531551361084,7.3167924880981445,0.5262395080260939,1.4576142982554587,4.218243598937988,0.1333989437653101,0.0005941097658803105,0.0016383633391447924,0.12188966664079391,2.535743474960327,2.460214614868164
process,130,43,0.53125,0.484375,after greedy trace; not a marginal over traces,0.9999932646751404,0.5,gold-prefix trace readout; conditioned on valid state token,0.8281250596046448,0.31906676292419434,0.9993733763694763,0.7522135972976685,0.07595042139291763,1.1653977632522583,0.12685634195804596,0.6106951832771301,0.6106951832771301,0.512499988079071,,,,,,,,,,,,
outcome,130,43,0.11328125,0.11328125,direct answer conditioned on COLON,0.9959415793418884,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,130,43,0.08203125,0.078125,direct answer conditioned on COLON,0.9971266984939575,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.59375,0.5790724158287048,0.9965564608573914,0.8934190273284912,0.08105327188968658,0.9865479469299316,0.10649283975362778,0.23435631394386292,0.23324093222618103,0.13750000298023224,mixed only; direct answer CE; first-step local tables,4.82781982421875,10.205758094787598,0.5730767396466031,1.7452409322494595,5.617393970489502,0.16274553808794248,0.22114812646124954,0.016779130361701946,0.11931832748782874,2.6310770511627197,2.6470413208007812
process,160,43,0.8046875,0.8046875,after greedy trace; not a marginal over traces,0.9999997019767761,0.7750000357627869,gold-prefix trace readout; conditioned on valid state token,0.931490421295166,0.16229072213172913,0.9993865489959717,0.41891708970069885,0.05437267944216728,1.4206136465072632,0.13155362010002136,0.38263019919395447,0.38263019919395447,0.8125,,,,,,,,,,,,
outcome,160,43,0.12109375,0.12109375,direct answer conditioned on COLON,0.9973251223564148,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,160,43,0.08984375,0.08984375,direct answer conditioned on COLON,0.9935793280601501,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.6478365659713745,0.5363668203353882,0.9958853125572205,0.8557119965553284,0.0856739953160286,1.004102349281311,0.1073344424366951,0.26455962657928467,0.26216238737106323,0.16250000894069672,mixed only; direct answer CE; first-step local tables,4.482454299926758,9.395487785339355,0.4931592439743141,1.8237545088564429,5.307040691375732,0.19218332817513706,0.11940445995126399,-0.0057951569590834195,0.09914944411893296,2.7146854400634766,2.5335254669189453
process,200,43,0.94140625,0.94140625,after greedy trace; not a marginal over traces,1.0,0.949999988079071,gold-prefix trace readout; conditioned on valid state token,0.989182710647583,0.05273040011525154,0.9999131560325623,0.9523366093635559,0.024245357140898705,1.1781816482543945,0.07292703539133072,0.14388877153396606,0.14388875663280487,0.987500011920929,,,,,,,,,,,,
outcome,200,43,0.1328125,0.1328125,direct answer conditioned on COLON,0.9971719980239868,0.125,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,200,43,0.09375,0.09375,direct answer conditioned on COLON,0.9966431856155396,0.08749999850988388,gold-prefix trace readout; conditioned on valid state token,0.7632212042808533,0.40797317028045654,0.998283863067627,0.7714344263076782,0.08950769901275635,1.2242335081100464,0.14102332293987274,0.405030220746994,0.4040255546569824,0.38750001788139343,mixed only; direct answer CE; first-step local tables,4.452650547027588,9.285575866699219,0.31152516664044827,2.0123614715752014,6.027700901031494,0.22765681455003997,0.07403040115719445,-0.023025977308470006,0.09857009779991528,2.684380054473877,1.8296297788619995
