task,condition,rho,seed,step,transition_index,free_step_accuracy,first_error_rate,teacher_full_step_accuracy,teacher_state_accuracy,teacher_state_token_accuracy,teacher_state_nll
state_machine_16,rho=0.8000,0.8,2001,1000,7,0.005,0.0,0.05859375,0.05859375,0.37109375,1.3895991421304643
state_machine_16,rho=0.8000,0.8,2001,1000,8,0.0015,0.0,0.046875,0.046875,0.357421875,1.3895882340148091
state_machine_16,rho=0.8000,0.8,2001,1000,9,0.0,0.0,0.06640625,0.06640625,0.3828125,1.393943608738482
state_machine_16,rho=0.8000,0.8,2001,1000,10,0.0,0.0,0.0546875,0.0546875,0.390625,1.3871072749607265
state_machine_16,rho=0.8000,0.8,2001,1000,11,0.0005,0.0,0.0546875,0.0546875,0.39453125,1.387294300366193
state_machine_16,rho=0.8000,0.8,2001,1000,12,0.0,0.0,0.109375,0.109375,0.38671875,1.3870113850571215
state_machine_16,rho=0.8000,0.8,2001,1000,13,0.001,0.0,0.07421875,0.07421875,0.390625,1.3892810689285398
state_machine_16,rho=0.8000,0.8,2001,1000,14,0.002,0.0,0.0703125,0.0703125,0.39453125,1.3909849463962018
state_machine_16,rho=0.8000,0.8,2001,1000,15,0.0025,0.0,0.06640625,0.06640625,0.376953125,1.3873978517949581
state_machine_16,rho=0.8000,0.8,2001,1000,16,0.0005,0.0,0.06640625,0.06640625,0.3828125,1.386904213577509
state_machine_16,rho=0.8000,0.8,2001,2000,1,0.065,0.935,0.07421875,0.07421875,0.408203125,1.3852761154994369
state_machine_16,rho=0.8000,0.8,2001,2000,2,0.004,0.061,0.078125,0.078125,0.37109375,1.3859069384634495
state_machine_16,rho=0.8000,0.8,2001,2000,3,0.0025,0.004,0.04296875,0.04296875,0.365234375,1.388928568456322
state_machine_16,rho=0.8000,0.8,2001,2000,4,0.0035,0.0,0.0546875,0.0546875,0.349609375,1.3828410226851702
state_machine_16,rho=0.8000,0.8,2001,2000,5,0.002,0.0,0.06640625,0.06640625,0.37109375,1.3886454054154456
state_machine_16,rho=0.8000,0.8,2001,2000,6,0.0005,0.0,0.07421875,0.07421875,0.38671875,1.3875018591061234
state_machine_16,rho=0.8000,0.8,2001,2000,7,0.0025,0.0,0.0703125,0.0703125,0.384765625,1.3857439062558115
state_machine_16,rho=0.8000,0.8,2001,2000,8,0.0025,0.0,0.04296875,0.04296875,0.353515625,1.3865720247849822
state_machine_16,rho=0.8000,0.8,2001,2000,9,0.0045,0.0,0.05859375,0.05859375,0.3984375,1.3875603787600994
state_machine_16,rho=0.8000,0.8,2001,2000,10,0.005,0.0,0.0703125,0.0703125,0.3828125,1.3858925979584455
state_machine_16,rho=0.8000,0.8,2001,2000,11,0.004,0.0,0.08203125,0.08203125,0.408203125,1.3864874569699168
state_machine_16,rho=0.8000,0.8,2001,2000,12,0.0035,0.0,0.078125,0.078125,0.375,1.3815143257379532
state_machine_16,rho=0.8000,0.8,2001,2000,13,0.0,0.0,0.05859375,0.05859375,0.384765625,1.3883000705391169
state_machine_16,rho=0.8000,0.8,2001,2000,14,0.001,0.0,0.0625,0.0625,0.3828125,1.3871728158555925
state_machine_16,rho=0.8000,0.8,2001,2000,15,0.0015,0.0,0.05859375,0.05859375,0.3671875,1.3865832542069256
state_machine_16,rho=0.8000,0.8,2001,2000,16,0.0,0.0,0.05859375,0.05859375,0.408203125,1.3841365510597825
state_machine_16,rho=0.8000,0.8,2001,4000,1,0.1615,0.8385,0.16796875,0.16796875,0.470703125,1.2126253622118384
state_machine_16,rho=0.8000,0.8,2001,4000,2,0.0275,0.134,0.140625,0.140625,0.447265625,1.2080935934791341
state_machine_16,rho=0.8000,0.8,2001,4000,3,0.008,0.0255,0.18359375,0.18359375,0.46875,1.1975787741830572
state_machine_16,rho=0.8000,0.8,2001,4000,4,0.009,0.0005,0.140625,0.140625,0.4375,1.1516871879575774
state_machine_16,rho=0.8000,0.8,2001,4000,5,0.0075,0.001,0.14453125,0.14453125,0.453125,1.2128065270371735
state_machine_16,rho=0.8000,0.8,2001,4000,6,0.0075,0.0005,0.1875,0.1875,0.4765625,1.1753535143798217
state_machine_16,rho=0.8000,0.8,2001,4000,7,0.005,0.0,0.18359375,0.18359375,0.462890625,1.2109183665597811
state_machine_16,rho=0.8000,0.8,2001,4000,8,0.012,0.0,0.12890625,0.12890625,0.443359375,1.2051722857868299
state_machine_16,rho=0.8000,0.8,2001,4000,9,0.0065,0.0,0.1171875,0.1171875,0.443359375,1.2352773416787386
state_machine_16,rho=0.8000,0.8,2001,4000,10,0.005,0.0,0.1875,0.1875,0.474609375,1.1975988908670843
state_machine_16,rho=0.8000,0.8,2001,4000,11,0.006,0.0,0.1796875,0.1796875,0.4765625,1.2229385831742547
state_machine_16,rho=0.8000,0.8,2001,4000,12,0.006,0.0,0.125,0.125,0.427734375,1.2538951981114224
state_machine_16,rho=0.8000,0.8,2001,4000,13,0.006,0.0,0.125,0.125,0.4296875,1.3132813379634172
state_machine_16,rho=0.8000,0.8,2001,4000,14,0.0055,0.0,0.1484375,0.1484375,0.455078125,1.2361623307224363
state_machine_16,rho=0.8000,0.8,2001,4000,15,0.006,0.0,0.16796875,0.16796875,0.4609375,1.2067448131274432
state_machine_16,rho=0.8000,0.8,2001,4000,16,0.007,0.0,0.16015625,0.16015625,0.455078125,1.25595787842758
state_machine_16,rho=0.8000,0.8,2001,6000,1,0.635,0.365,0.6640625,0.6640625,0.83203125,0.3878124605398625
state_machine_16,rho=0.8000,0.8,2001,6000,2,0.394,0.241,0.5859375,0.5859375,0.79296875,0.4143158940714784
state_machine_16,rho=0.8000,0.8,2001,6000,3,0.248,0.154,0.63671875,0.63671875,0.818359375,0.39203363814158365
state_machine_16,rho=0.8000,0.8,2001,6000,4,0.162,0.096,0.55859375,0.55859375,0.779296875,0.4193690911633894
state_machine_16,rho=0.8000,0.8,2001,6000,5,0.1205,0.051,0.609375,0.609375,0.8046875,0.4021227066987194
state_machine_16,rho=0.8000,0.8,2001,6000,6,0.0885,0.0345,0.64453125,0.64453125,0.822265625,0.39950373297324404
state_machine_16,rho=0.8000,0.8,2001,6000,7,0.0695,0.02,0.6328125,0.6328125,0.81640625,0.3974556605098769
state_machine_16,rho=0.8000,0.8,2001,6000,8,0.0545,0.0115,0.6015625,0.6015625,0.80078125,0.40160833462141454
state_machine_16,rho=0.8000,0.8,2001,6000,9,0.048,0.012,0.6640625,0.6640625,0.83203125,0.3872227935353294
state_machine_16,rho=0.8000,0.8,2001,6000,10,0.043,0.0045,0.64453125,0.64453125,0.822265625,0.3984233025694266
state_machine_16,rho=0.8000,0.8,2001,6000,11,0.0395,0.0015,0.65625,0.65625,0.828125,0.3954892545007169
state_machine_16,rho=0.8000,0.8,2001,6000,12,0.038,0.002,0.59375,0.59375,0.796875,0.4046375753241591
state_machine_16,rho=0.8000,0.8,2001,6000,13,0.0455,0.001,0.640625,0.640625,0.8203125,0.3991171133820899
state_machine_16,rho=0.8000,0.8,2001,6000,14,0.0465,0.0005,0.63671875,0.63671875,0.818359375,0.397621349664405
state_machine_16,rho=0.8000,0.8,2001,6000,15,0.043,0.0005,0.6171875,0.6171875,0.80859375,0.39645962399663404
state_machine_16,rho=0.8000,0.8,2001,6000,16,0.045,0.0015,0.66796875,0.66796875,0.833984375,0.385660195548553
state_machine_16,rho=0.8000,0.8,2001,8000,1,0.6385,0.3615,0.66796875,0.66796875,0.833984375,0.376317206537351
state_machine_16,rho=0.8000,0.8,2001,8000,2,0.3895,0.249,0.5859375,0.5859375,0.79296875,0.3858287999755703
state_machine_16,rho=0.8000,0.8,2001,8000,3,0.252,0.142,0.63671875,0.63671875,0.818359375,0.372717279358767
state_machine_16,rho=0.8000,0.8,2001,8000,4,0.1585,0.101,0.5859375,0.5859375,0.79296875,0.394407159765251
state_machine_16,rho=0.8000,0.8,2001,8000,5,0.118,0.0515,0.609375,0.609375,0.8046875,0.37955164987943135
state_machine_16,rho=0.8000,0.8,2001,8000,6,0.085,0.034,0.64453125,0.64453125,0.822265625,0.38414634054061025
state_machine_16,rho=0.8000,0.8,2001,8000,7,0.071,0.017,0.6640625,0.6640625,0.83203125,0.3776726179639809
state_machine_16,rho=0.8000,0.8,2001,8000,8,0.0615,0.0135,0.609375,0.609375,0.8046875,0.3811009239871055
state_machine_16,rho=0.8000,0.8,2001,8000,9,0.057,0.012,0.703125,0.703125,0.8515625,0.3688390312017873
state_machine_16,rho=0.8000,0.8,2001,8000,10,0.0485,0.006,0.65625,0.65625,0.828125,0.3729482290218584
state_machine_16,rho=0.8000,0.8,2001,8000,11,0.043,0.0025,0.66015625,0.66015625,0.830078125,0.3797482943045907
state_machine_16,rho=0.8000,0.8,2001,8000,12,0.039,0.0025,0.60546875,0.60546875,0.802734375,0.38904592220205814
state_machine_16,rho=0.8000,0.8,2001,8000,13,0.0415,0.001,0.640625,0.640625,0.8203125,0.3870047356467694
state_machine_16,rho=0.8000,0.8,2001,8000,14,0.0445,0.0005,0.64453125,0.64453125,0.822265625,0.3824920731713064
state_machine_16,rho=0.8000,0.8,2001,8000,15,0.042,0.0005,0.6328125,0.6328125,0.81640625,0.376778464356903
state_machine_16,rho=0.8000,0.8,2001,8000,16,0.0405,0.0015,0.68359375,0.68359375,0.841796875,0.37266629288205877
state_machine_16,rho=0.8400,0.84,2001,1000,1,0.0635,0.9365,0.0625,0.0625,0.390625,1.38972920877859
state_machine_16,rho=0.8400,0.84,2001,1000,2,0.0,0.0635,0.06640625,0.06640625,0.369140625,1.38521330896765
state_machine_16,rho=0.8400,0.84,2001,1000,3,0.002,0.0,0.0390625,0.0390625,0.36328125,1.3929169019684196
state_machine_16,rho=0.8400,0.84,2001,1000,4,0.0025,0.0,0.0234375,0.0234375,0.3125,1.390467891935259
state_machine_16,rho=0.8400,0.84,2001,1000,5,0.0015,0.0,0.08203125,0.08203125,0.392578125,1.3889618627727032
state_machine_16,rho=0.8400,0.84,2001,1000,6,0.0005,0.0,0.109375,0.109375,0.412109375,1.3885288638994098
state_machine_16,rho=0.8400,0.84,2001,1000,7,0.004,0.0,0.0625,0.0625,0.375,1.3893610117956996
state_machine_16,rho=0.8400,0.84,2001,1000,8,0.0025,0.0,0.0546875,0.0546875,0.361328125,1.389953366946429
state_machine_16,rho=0.8400,0.84,2001,1000,9,0.0005,0.0,0.07421875,0.07421875,0.38671875,1.3946310780011117
state_machine_16,rho=0.8400,0.84,2001,1000,10,0.002,0.0,0.06640625,0.06640625,0.39453125,1.3874251176603138
state_machine_16,rho=0.8400,0.84,2001,1000,11,0.0,0.0,0.0546875,0.0546875,0.39453125,1.3882753276266158
state_machine_16,rho=0.8400,0.84,2001,1000,12,0.0005,0.0,0.1015625,0.1015625,0.3828125,1.3864116477780044
state_machine_16,rho=0.8400,0.84,2001,1000,13,0.0015,0.0,0.05859375,0.05859375,0.380859375,1.389835917390883
state_machine_16,rho=0.8400,0.84,2001,1000,14,0.0025,0.0,0.05859375,0.05859375,0.388671875,1.390823527239263
state_machine_16,rho=0.8400,0.84,2001,1000,15,0.0025,0.0,0.0625,0.0625,0.37109375,1.387424216605723
state_machine_16,rho=0.8400,0.84,2001,1000,16,0.0025,0.0,0.05078125,0.05078125,0.376953125,1.3872948177158833
state_machine_16,rho=0.8400,0.84,2001,2000,1,0.0695,0.9305,0.08984375,0.08984375,0.412109375,1.3847398082725704
state_machine_16,rho=0.8400,0.84,2001,2000,2,0.0055,0.064,0.07421875,0.07421875,0.359375,1.386185325216502
state_machine_16,rho=0.8400,0.84,2001,2000,3,0.002,0.0055,0.02734375,0.02734375,0.361328125,1.3882796438410878
state_machine_16,rho=0.8400,0.84,2001,2000,4,0.003,0.0,0.0703125,0.0703125,0.353515625,1.3784705880098045
state_machine_16,rho=0.8400,0.84,2001,2000,5,0.0045,0.0,0.07421875,0.07421875,0.369140625,1.3875507675111294
state_machine_16,rho=0.8400,0.84,2001,2000,6,0.0,0.0,0.0703125,0.0703125,0.38671875,1.3873497867025435
state_machine_16,rho=0.8400,0.84,2001,2000,7,0.0045,0.0,0.078125,0.078125,0.37890625,1.385244905948639
state_machine_16,rho=0.8400,0.84,2001,2000,8,0.0015,0.0,0.05078125,0.05078125,0.357421875,1.3850477170199156
state_machine_16,rho=0.8400,0.84,2001,2000,9,0.001,0.0,0.0390625,0.0390625,0.392578125,1.388427787926048
state_machine_16,rho=0.8400,0.84,2001,2000,10,0.0015,0.0,0.0625,0.0625,0.380859375,1.385407048277557
state_machine_16,rho=0.8400,0.84,2001,2000,11,0.0025,0.0,0.08984375,0.08984375,0.40625,1.3876409553922713
state_machine_16,rho=0.8400,0.84,2001,2000,12,0.0005,0.0,0.07421875,0.07421875,0.375,1.3791514108888805
state_machine_16,rho=0.8400,0.84,2001,2000,13,0.0,0.0,0.05078125,0.05078125,0.380859375,1.388854581862688
state_machine_16,rho=0.8400,0.84,2001,2000,14,0.0005,0.0,0.078125,0.078125,0.37890625,1.3882521125487983
state_machine_16,rho=0.8400,0.84,2001,2000,15,0.0015,0.0,0.06640625,0.06640625,0.37109375,1.3874053549952805
state_machine_16,rho=0.8400,0.84,2001,2000,16,0.0,0.0,0.0546875,0.0546875,0.404296875,1.3859488852322102
state_machine_16,rho=0.8400,0.84,2001,4000,1,0.261,0.739,0.26953125,0.26953125,0.548828125,1.0038574172649533
state_machine_16,rho=0.8400,0.84,2001,4000,2,0.0785,0.1825,0.25,0.25,0.525390625,0.9830890850862488
state_machine_16,rho=0.8400,0.84,2001,4000,3,0.028,0.059,0.26171875,0.26171875,0.54296875,0.980317710142117
state_machine_16,rho=0.8400,0.84,2001,4000,4,0.02,0.0145,0.26171875,0.26171875,0.52734375,0.9463705045054667
state_machine_16,rho=0.8400,0.84,2001,4000,5,0.016,0.003,0.21484375,0.21484375,0.50390625,1.0238109983620234
state_machine_16,rho=0.8400,0.84,2001,4000,6,0.017,0.0015,0.2734375,0.2734375,0.546875,0.977604862768203
state_machine_16,rho=0.8400,0.84,2001,4000,7,0.0165,0.0,0.25,0.25,0.5390625,1.0194661709247157
state_machine_16,rho=0.8400,0.84,2001,4000,8,0.027,0.0,0.25,0.25,0.529296875,0.9916081562405452
state_machine_16,rho=0.8400,0.84,2001,4000,9,0.0195,0.0,0.2578125,0.2578125,0.541015625,1.0098612582078204
state_machine_16,rho=0.8400,0.84,2001,4000,10,0.0195,0.0,0.23046875,0.23046875,0.537109375,0.9849362941458821
state_machine_16,rho=0.8400,0.84,2001,4000,11,0.0105,0.0005,0.2734375,0.2734375,0.55078125,1.0092086622025818
state_machine_16,rho=0.8400,0.84,2001,4000,12,0.0215,0.0,0.234375,0.234375,0.53125,0.9733765976270661
state_machine_16,rho=0.8400,0.84,2001,4000,13,0.0205,0.0,0.25,0.25,0.552734375,0.9790569860488176
state_machine_16,rho=0.8400,0.84,2001,4000,14,0.0195,0.0,0.26171875,0.26171875,0.541015625,1.0078819214832038
state_machine_16,rho=0.8400,0.84,2001,4000,15,0.0195,0.0,0.2265625,0.2265625,0.515625,1.0344765678746626
state_machine_16,rho=0.8400,0.84,2001,4000,16,0.0175,0.0,0.27734375,0.27734375,0.5625,0.9967177563230507
state_machine_16,rho=0.8400,0.84,2001,6000,1,0.636,0.364,0.6640625,0.6640625,0.83203125,0.3679752807074692
state_machine_16,rho=0.8400,0.84,2001,6000,2,0.3945,0.2415,0.5859375,0.5859375,0.79296875,0.390266282542143
state_machine_16,rho=0.8400,0.84,2001,6000,3,0.248,0.154,0.63671875,0.63671875,0.818359375,0.37042640621075407
state_machine_16,rho=0.8400,0.84,2001,6000,4,0.1595,0.0955,0.55859375,0.55859375,0.779296875,0.39562963211210445
state_machine_16,rho=0.8400,0.84,2001,6000,5,0.117,0.0495,0.61328125,0.61328125,0.806640625,0.3791390579135623
state_machine_16,rho=0.8400,0.84,2001,6000,6,0.086,0.0355,0.64453125,0.64453125,0.822265625,0.3759404325392097
state_machine_16,rho=0.8400,0.84,2001,6000,7,0.0695,0.02,0.6328125,0.6328125,0.81640625,0.37615680700400844
state_machine_16,rho=0.8400,0.84,2001,6000,8,0.058,0.012,0.60546875,0.60546875,0.802734375,0.3798065218143165
state_machine_16,rho=0.8400,0.84,2001,6000,9,0.049,0.0125,0.66796875,0.66796875,0.833984375,0.3648210709216073
state_machine_16,rho=0.8400,0.84,2001,6000,10,0.0435,0.0045,0.64453125,0.64453125,0.822265625,0.3759629373671487
state_machine_16,rho=0.8400,0.84,2001,6000,11,0.037,0.002,0.65625,0.65625,0.828125,0.3722222900833003
state_machine_16,rho=0.8400,0.84,2001,6000,12,0.0375,0.002,0.59375,0.59375,0.796875,0.3833813609671779
state_machine_16,rho=0.8400,0.84,2001,6000,13,0.0395,0.001,0.640625,0.640625,0.8203125,0.3789429255994037
state_machine_16,rho=0.8400,0.84,2001,6000,14,0.041,0.0005,0.63671875,0.63671875,0.818359375,0.3779219627031125
state_machine_16,rho=0.8400,0.84,2001,6000,15,0.041,0.0005,0.6171875,0.6171875,0.80859375,0.37819291540654376
state_machine_16,rho=0.8400,0.84,2001,6000,16,0.033,0.0015,0.66796875,0.66796875,0.833984375,0.3636229999247007
state_machine_16,rho=0.8400,0.84,2001,8000,1,0.691,0.309,0.71484375,0.71484375,0.857421875,0.31073476253368426
state_machine_16,rho=0.8400,0.84,2001,8000,2,0.4605,0.2305,0.66015625,0.66015625,0.830078125,0.3348000730329659
state_machine_16,rho=0.8400,0.84,2001,8000,3,0.3025,0.1605,0.71484375,0.71484375,0.857421875,0.3114371607953217
state_machine_16,rho=0.8400,0.84,2001,8000,4,0.209,0.102,0.68359375,0.68359375,0.841796875,0.3152357591461623
state_machine_16,rho=0.8400,0.84,2001,8000,5,0.1545,0.06,0.67578125,0.67578125,0.837890625,0.3214381968282396
state_machine_16,rho=0.8400,0.84,2001,8000,6,0.119,0.0455,0.67578125,0.67578125,0.837890625,0.30675900874484796
state_machine_16,rho=0.8400,0.84,2001,8000,7,0.0985,0.026,0.71875,0.71875,0.859375,0.3086230369081022
state_machine_16,rho=0.8400,0.84,2001,8000,8,0.0805,0.02,0.68359375,0.68359375,0.841796875,0.313007819961058
state_machine_16,rho=0.8400,0.84,2001,8000,9,0.069,0.0135,0.69140625,0.69140625,0.845703125,0.3202960212074686
state_machine_16,rho=0.8400,0.84,2001,8000,10,0.062,0.012,0.703125,0.703125,0.8515625,0.3052951607387513
state_machine_16,rho=0.8400,0.84,2001,8000,11,0.0485,0.005,0.70703125,0.70703125,0.853515625,0.30796637246385217
state_machine_16,rho=0.8400,0.84,2001,8000,12,0.0515,0.003,0.703125,0.703125,0.8515625,0.30896395769377705
state_machine_16,rho=0.8400,0.84,2001,8000,13,0.0525,0.003,0.71484375,0.71484375,0.857421875,0.3021963376668282
state_machine_16,rho=0.8400,0.84,2001,8000,14,0.0485,0.002,0.6875,0.6875,0.84375,0.3199764859309653
state_machine_16,rho=0.8400,0.84,2001,8000,15,0.045,0.002,0.703125,0.703125,0.8515625,0.32001803304592613
state_machine_16,rho=0.8400,0.84,2001,8000,16,0.0445,0.001,0.73828125,0.73828125,0.869140625,0.2969635187473614
state_machine_16,rho=0.8500,0.85,2001,1000,1,0.0685,0.9315,0.0859375,0.0859375,0.40234375,1.3881269581615925
state_machine_16,rho=0.8500,0.85,2001,1000,2,0.0025,0.066,0.0546875,0.0546875,0.36328125,1.3857541452161968
state_machine_16,rho=0.8500,0.85,2001,1000,3,0.0015,0.0025,0.03515625,0.03515625,0.359375,1.3915627524256706
state_machine_16,rho=0.8500,0.85,2001,1000,4,0.001,0.0,0.03125,0.03125,0.31640625,1.392863120418042
state_machine_16,rho=0.8500,0.85,2001,1000,5,0.0025,0.0,0.078125,0.078125,0.384765625,1.3894894970580935
state_machine_16,rho=0.8500,0.85,2001,1000,6,0.0045,0.0,0.1015625,0.1015625,0.408203125,1.3875406659208238
state_machine_16,rho=0.8500,0.85,2001,1000,7,0.005,0.0,0.05859375,0.05859375,0.373046875,1.3896655910648406
state_machine_16,rho=0.8500,0.85,2001,1000,8,0.0005,0.0,0.05859375,0.05859375,0.36328125,1.3913199184462428
state_machine_16,rho=0.8500,0.85,2001,1000,9,0.001,0.0,0.07421875,0.07421875,0.38671875,1.3925808989442885
state_machine_16,rho=0.8500,0.85,2001,1000,10,0.0035,0.0,0.078125,0.078125,0.404296875,1.3863845113664865
state_machine_16,rho=0.8500,0.85,2001,1000,11,0.001,0.0,0.06640625,0.06640625,0.400390625,1.3869140441529453
state_machine_16,rho=0.8500,0.85,2001,1000,12,0.0,0.0,0.08984375,0.08984375,0.375,1.3877052469179034
state_machine_16,rho=0.8500,0.85,2001,1000,13,0.0015,0.0,0.0625,0.0625,0.38671875,1.3882401171140373
state_machine_16,rho=0.8500,0.85,2001,1000,14,0.001,0.0,0.04296875,0.04296875,0.373046875,1.3909302758984268
state_machine_16,rho=0.8500,0.85,2001,1000,15,0.002,0.0,0.0625,0.0625,0.375,1.3874272583052516
state_machine_16,rho=0.8500,0.85,2001,1000,16,0.0015,0.0,0.05078125,0.05078125,0.384765625,1.3859570254571736
state_machine_16,rho=0.8500,0.85,2001,2000,1,0.074,0.926,0.1015625,0.1015625,0.419921875,1.3847761792130768
state_machine_16,rho=0.8500,0.85,2001,2000,2,0.007,0.067,0.06640625,0.06640625,0.35546875,1.3855570168234408
state_machine_16,rho=0.8500,0.85,2001,2000,3,0.004,0.007,0.02734375,0.02734375,0.361328125,1.389104722533375
state_machine_16,rho=0.8500,0.85,2001,2000,4,0.004,0.0,0.078125,0.078125,0.361328125,1.377565342001617
state_machine_16,rho=0.8500,0.85,2001,2000,5,0.0045,0.0,0.078125,0.078125,0.373046875,1.3882475481368601
state_machine_16,rho=0.8500,0.85,2001,2000,6,0.0,0.0,0.07421875,0.07421875,0.392578125,1.388094786554575
state_machine_16,rho=0.8500,0.85,2001,2000,7,0.003,0.0,0.1015625,0.1015625,0.40234375,1.3853556620888412
state_machine_16,rho=0.8500,0.85,2001,2000,8,0.0015,0.0,0.046875,0.046875,0.35546875,1.384546612855047
state_machine_16,rho=0.8500,0.85,2001,2000,9,0.002,0.0,0.05078125,0.05078125,0.392578125,1.3886037427000701
state_machine_16,rho=0.8500,0.85,2001,2000,10,0.004,0.0,0.05859375,0.05859375,0.3828125,1.385071448981762
state_machine_16,rho=0.8500,0.85,2001,2000,11,0.005,0.0,0.08984375,0.08984375,0.41015625,1.3875249214470387
state_machine_16,rho=0.8500,0.85,2001,2000,12,0.001,0.0,0.07421875,0.07421875,0.375,1.3789978767745197
state_machine_16,rho=0.8500,0.85,2001,2000,13,0.0,0.0,0.0546875,0.0546875,0.384765625,1.3883153209462762
state_machine_16,rho=0.8500,0.85,2001,2000,14,0.0,0.0,0.07421875,0.07421875,0.376953125,1.3878892888315022
state_machine_16,rho=0.8500,0.85,2001,2000,15,0.0015,0.0,0.0625,0.0625,0.375,1.3870767429471016
state_machine_16,rho=0.8500,0.85,2001,2000,16,0.0,0.0,0.0546875,0.0546875,0.404296875,1.3854888752102852
state_machine_16,rho=0.8500,0.85,2001,4000,1,0.513,0.487,0.5,0.5,0.7265625,0.5870224682730623
state_machine_16,rho=0.8500,0.85,2001,4000,2,0.234,0.279,0.4609375,0.4609375,0.703125,0.5739459119504318
state_machine_16,rho=0.8500,0.85,2001,4000,3,0.1105,0.131,0.5078125,0.5078125,0.736328125,0.5484994056168944
state_machine_16,rho=0.8500,0.85,2001,4000,4,0.0655,0.0565,0.46875,0.46875,0.703125,0.5631466049235314
state_machine_16,rho=0.8500,0.85,2001,4000,5,0.047,0.023,0.5078125,0.5078125,0.716796875,0.5505023768055253
state_machine_16,rho=0.8500,0.85,2001,4000,6,0.041,0.012,0.53125,0.53125,0.744140625,0.5257356974179856
state_machine_16,rho=0.8500,0.85,2001,4000,7,0.036,0.005,0.51953125,0.51953125,0.724609375,0.5685268329689279
state_machine_16,rho=0.8500,0.85,2001,4000,8,0.03,0.002,0.48828125,0.48828125,0.70703125,0.5620797558804043
state_machine_16,rho=0.8500,0.85,2001,4000,9,0.032,0.0015,0.52734375,0.52734375,0.732421875,0.588052156905178
state_machine_16,rho=0.8500,0.85,2001,4000,10,0.028,0.002,0.5234375,0.5234375,0.740234375,0.5401080952142365
state_machine_16,rho=0.8500,0.85,2001,4000,11,0.029,0.0,0.5234375,0.5234375,0.716796875,0.5716717620380223
state_machine_16,rho=0.8500,0.85,2001,4000,12,0.031,0.001,0.4765625,0.4765625,0.69921875,0.589972926536575
state_machine_16,rho=0.8500,0.85,2001,4000,13,0.0315,0.0,0.5390625,0.5390625,0.751953125,0.5296137359109707
state_machine_16,rho=0.8500,0.85,2001,4000,14,0.026,0.0,0.5234375,0.5234375,0.734375,0.5714047005167231
state_machine_16,rho=0.8500,0.85,2001,4000,15,0.031,0.0,0.4921875,0.4921875,0.703125,0.5939328617532738
state_machine_16,rho=0.8500,0.85,2001,4000,16,0.0295,0.0,0.51953125,0.51953125,0.73046875,0.5672440839116462
state_machine_16,rho=0.8500,0.85,2001,6000,1,0.639,0.361,0.67578125,0.67578125,0.837890625,0.36454501035041176
state_machine_16,rho=0.8500,0.85,2001,6000,2,0.397,0.242,0.5859375,0.5859375,0.79296875,0.3912346450961195
state_machine_16,rho=0.8500,0.85,2001,6000,3,0.2535,0.154,0.63671875,0.63671875,0.818359375,0.3678727369115222
state_machine_16,rho=0.8500,0.85,2001,6000,4,0.1645,0.0975,0.55859375,0.55859375,0.779296875,0.3955980505561456
state_machine_16,rho=0.8500,0.85,2001,6000,5,0.1185,0.049,0.61328125,0.61328125,0.806640625,0.3743348373682238
state_machine_16,rho=0.8500,0.85,2001,6000,6,0.0875,0.036,0.64453125,0.64453125,0.822265625,0.36904666520422325
state_machine_16,rho=0.8500,0.85,2001,6000,7,0.0725,0.02,0.6328125,0.6328125,0.81640625,0.37477339460747316
state_machine_16,rho=0.8500,0.85,2001,6000,8,0.061,0.0125,0.6015625,0.6015625,0.80078125,0.38001926575088874
state_machine_16,rho=0.8500,0.85,2001,6000,9,0.0485,0.0125,0.66796875,0.66796875,0.833984375,0.36326992593239993
state_machine_16,rho=0.8500,0.85,2001,6000,10,0.051,0.0045,0.64453125,0.64453125,0.822265625,0.369796181388665
state_machine_16,rho=0.8500,0.85,2001,6000,11,0.05,0.0015,0.65625,0.65625,0.828125,0.3700508043402806
state_machine_16,rho=0.8500,0.85,2001,6000,12,0.0405,0.002,0.59375,0.59375,0.796875,0.38137261365773156
state_machine_16,rho=0.8500,0.85,2001,6000,13,0.04,0.001,0.640625,0.640625,0.8203125,0.37017230078345165
state_machine_16,rho=0.8500,0.85,2001,6000,14,0.037,0.0005,0.63671875,0.63671875,0.818359375,0.37216023972723633
state_machine_16,rho=0.8500,0.85,2001,6000,15,0.0335,0.001,0.6171875,0.6171875,0.80859375,0.3772316679242067
state_machine_16,rho=0.8500,0.85,2001,6000,16,0.0305,0.0015,0.66796875,0.66796875,0.833984375,0.3637964242370799
state_machine_16,rho=0.8500,0.85,2001,8000,1,0.6805,0.3195,0.71484375,0.71484375,0.857421875,0.3227576434001094
state_machine_16,rho=0.8500,0.85,2001,8000,2,0.45,0.2305,0.65234375,0.65234375,0.826171875,0.3377825172501616
state_machine_16,rho=0.8500,0.85,2001,8000,3,0.3055,0.1525,0.68359375,0.68359375,0.841796875,0.3217376471729949
state_machine_16,rho=0.8500,0.85,2001,8000,4,0.2125,0.1035,0.6328125,0.6328125,0.81640625,0.3383690995106008
state_machine_16,rho=0.8500,0.85,2001,8000,5,0.152,0.0625,0.671875,0.671875,0.8359375,0.3285715929232538
state_machine_16,rho=0.8500,0.85,2001,8000,6,0.1135,0.043,0.65625,0.65625,0.828125,0.3396083052357426
state_machine_16,rho=0.8500,0.85,2001,8000,7,0.0865,0.0295,0.703125,0.703125,0.8515625,0.3195801260881126
