mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
process,0,45,0.0,0.0,after greedy trace; not a marginal over traces,0.0,0.0,gold-prefix trace readout; conditioned on valid state token,0.06370192021131516,0.9374990463256836,0.25031882524490356,0.1397031992673874,0.22292588651180267,0.056558918207883835,0.2683055102825165,1.0,nan,0.0625,,,,,,,,,,,,
outcome,0,45,0.0,0.0,direct answer conditioned on COLON,0.2710278034210205,0.05000000074505806,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,0,45,0.0,0.0,direct answer conditioned on COLON,0.2710278034210205,0.05000000074505806,gold-prefix trace readout; conditioned on valid state token,0.06370192021131516,0.9374990463256836,0.25031882524490356,0.1397031992673874,0.22292588651180267,0.056558918207883835,0.2683055102825165,0.7455861568450928,0.3763301372528076,0.0625,mixed only; direct answer CE; first-step local tables,4.428786754608154,4.342911243438721,0.2876837614592925,1.1821100688760862,0.1691092997789383,0.03142638385296627,0.07528744859534987,0.011309575098530112,0.03487959838266361,4.361749172210693,3.005019426345825
process,100,45,0.22265625,0.1796875,after greedy trace; not a marginal over traces,0.9998766183853149,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.6682692170143127,0.48292049765586853,0.9985670447349548,0.6806714534759521,0.10525767505168915,1.1265513896942139,0.11670178920030594,0.7986370325088501,0.7986351251602173,0.2750000059604645,,,,,,,,,,,,
outcome,100,45,0.12890625,0.12890625,direct answer conditioned on COLON,0.9947706460952759,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,45,0.078125,0.078125,direct answer conditioned on COLON,0.9968938827514648,0.125,gold-prefix trace readout; conditioned on valid state token,0.5865384340286255,0.5876713395118713,0.9932699799537659,0.8564661741256714,0.10965137928724289,0.9742715358734131,0.1464712768793106,0.24715840816497803,0.2460644245147705,0.13750000298023224,mixed only; direct answer CE; first-step local tables,4.065946102142334,7.431094646453857,0.5642094851841698,1.509280915107905,3.0349392890930176,0.2579366207953847,-0.011030178880354192,-0.02717733324944068,0.11647560328126776,2.6253581047058105,2.7685704231262207
process,500,45,1.0,1.0,after greedy trace; not a marginal over traces,0.9999985694885254,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.002074670512229204,0.9999879598617554,0.9901783466339111,0.0020276899449527264,1.0155099630355835,0.007821771316230297,0.006426185369491577,0.006426183972507715,1.0,,,,,,,,,,,,
outcome,500,45,0.125,0.125,direct answer conditioned on COLON,0.99882972240448,0.13750000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,500,45,0.234375,0.234375,direct answer conditioned on COLON,0.9970138669013977,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.9987980723381042,0.033450838178396225,0.9998791217803955,0.9642577171325684,0.019282175227999687,1.1101250648498535,0.06772187352180481,0.811339259147644,0.8110008239746094,1.0,mixed only; direct answer CE; first-step local tables,5.871301651000977,2.4245593547821045,0.13703942448803877,1.0282735856994212,2.2704687118530273,0.1374722477660498,0.06287746059863568,-0.021374743204909827,0.042259023856977114,2.3898234367370605,0.11322622001171112
process,1000,45,1.0,1.0,after greedy trace; not a marginal over traces,0.9999996423721313,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.0007719055283814669,0.9999955296516418,0.9972706437110901,0.0009396799141541123,1.012345790863037,0.007906636223196983,0.0019057212630286813,0.0019057175377383828,1.0,,,,,,,,,,,,
outcome,1000,45,0.1953125,0.1953125,direct answer conditioned on COLON,0.9992339015007019,0.13750000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,1000,45,0.27734375,0.27734375,direct answer conditioned on COLON,0.9969998598098755,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.9975961446762085,0.019577207043766975,0.9999369978904724,0.9521374106407166,0.01648595556616783,1.1345551013946533,0.05014756694436073,0.8251839876174927,0.8248229026794434,1.0,mixed only; direct answer CE; first-step local tables,5.1955156326293945,1.400894284248352,0.07423675517123995,1.0162027778445721,1.3599700927734375,0.06465004538754131,0.029377328232829805,0.00303234039461746,0.029102215896605922,2.253232002258301,0.039353370666503906
process,2000,45,1.0,1.0,after greedy trace; not a marginal over traces,0.9999998807907104,1.0,gold-prefix trace readout; conditioned on valid state token,1.0,0.00029585405718535185,0.9999980926513672,0.998700737953186,0.0003991292614955455,1.0120164155960083,0.007171892561018467,0.0005772763979621232,0.0005772756412625313,1.0,,,,,,,,,,,,
outcome,2000,45,0.1953125,0.1953125,direct answer conditioned on COLON,0.9992352724075317,0.3125,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,2000,45,0.2890625,0.2890625,direct answer conditioned on COLON,0.9981917142868042,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,1.0,0.01638987474143505,0.9999480843544006,0.8965393900871277,0.02021588198840618,1.1120083332061768,0.04642610251903534,0.7939415574073792,0.7936820983886719,1.0,mixed only; direct answer CE; first-step local tables,9.863302230834961,1.8471651077270508,-0.0043427173912417615,1.0181825881790552,1.748685359954834,-0.0060301253060300545,0.006214868701641598,0.002978010090054139,0.013908385540535383,2.473971128463745,0.032653000205755234
