task,condition,rho,seed,step,loss,answer_accuracy,exact_trace_accuracy,trace_step_accuracy,colon_rate
state_machine_16,outcome,,2001,8000,0.4604668915271759,0.0575,,,1.0
state_machine_16,rho=0.80,0.8,2001,8000,0.21741309762001038,0.0675,0.0035,0.13578125,1.0
state_machine_16,rho=0.84,0.84,2001,8000,0.19913744926452637,0.064,0.005,0.14446875,1.0
state_machine_16,rho=0.85,0.85,2001,8000,0.17263567447662354,0.069,0.013,0.22571875,1.0
state_machine_16,rho=0.86,0.86,2001,8000,0.1763809472322464,0.073,0.003,0.1363125,1.0
state_machine_16,rho=0.88,0.88,2001,8000,0.10241193324327469,1.0,1.0,1.0,1.0
state_machine_16,rho=0.90,0.9,2001,8000,0.09001673758029938,1.0,1.0,1.0,1.0
state_machine_16,rho=0.95,0.95,2001,8000,0.02290719375014305,1.0,1.0,1.0,1.0
state_machine_16,rho=1.00,1.0,2001,8000,4.862632340518758e-05,1.0,1.0,1.0,1.0
