example_id,all_local_correct,min_margin,mean_margin,product_gold_prob16,free_exact_trace,free_exact_state_rollout
0,0,-0.5288360118865967,-0.30588987469673157,1.247481720239951e-10,0,0
1,0,-0.3750004768371582,-0.24737289547920227,1.44514400933994e-10,0,0
2,0,-0.4721806049346924,-0.3196101784706116,9.659465138311054e-11,0,0
3,0,-0.6914231777191162,-0.4399273097515106,5.376320128001286e-11,0,0
4,0,-0.4356532096862793,-0.2662660777568817,1.4859614810321276e-10,0,0
5,0,-0.6250288486480713,-0.5066123306751251,3.511359097716792e-11,0,0
6,0,-0.6548764705657959,-0.3119029998779297,9.90400384229636e-11,0,0
7,0,-0.6328451633453369,-0.36398082971572876,6.668379185304652e-11,0,0
8,0,-0.38666248321533203,-0.24773845076560974,1.2392030397210547e-10,0,0
9,0,-0.6211996078491211,-0.32407423853874207,1.0221312967203902e-10,0,0
10,0,-0.5596120357513428,-0.2806520164012909,1.5756762469719386e-10,0,0
11,0,-0.5645108222961426,-0.35919350385665894,8.407406722283566e-11,0,0
12,0,-0.598219633102417,-0.3747638761997223,8.662960091202179e-11,0,0
13,0,-0.38275790214538574,-0.2406291663646698,1.3218962083489167e-10,0,0
14,0,-0.6327693462371826,-0.2978214621543884,1.0534232954753286e-10,0,0
15,0,-0.7539732456207275,-0.4005490243434906,4.560376271120887e-11,0,0
16,0,-0.5645623207092285,-0.29509949684143066,9.501841012159778e-11,0,0
17,0,-0.568366289138794,-0.3589092195034027,6.866632973788968e-11,0,0
18,0,-0.6567306518554688,-0.2923116683959961,1.0635962719462905e-10,0,0
19,0,-0.538550853729248,-0.27887752652168274,1.089329236770624e-10,0,0
20,0,-0.5972518920898438,-0.400272011756897,7.7108902396109e-11,0,0
21,0,-0.5278823375701904,-0.24928128719329834,1.4608451943458328e-10,0,0
22,0,-0.6894574165344238,-0.44392263889312744,3.8578865712492216e-11,0,0
23,0,-0.37889957427978516,-0.2031267285346985,1.9381399332288967e-10,0,0
24,0,-0.7085690498352051,-0.4787405729293823,3.481220799442699e-11,0,0
25,0,-0.5799505710601807,-0.38490748405456543,5.867003541080703e-11,0,0
26,0,-0.37111806869506836,-0.19556298851966858,1.9531801747678067e-10,0,0
27,0,-0.6327724456787109,-0.2817371189594269,1.0373683047281168e-10,0,0
28,0,-0.5856225490570068,-0.33885031938552856,9.574158712820096e-11,0,0
29,0,-0.6406116485595703,-0.3912990987300873,4.929801843153203e-11,0,0
30,0,-0.5722806453704834,-0.4321547746658325,4.170663811070115e-11,0,0
