example_id,all_local_correct,min_margin,mean_margin,product_gold_prob16,free_exact_trace,free_exact_state_rollout
0,0,-1.3192881345748901,-0.44886377453804016,1.3708079104064563e-07,0,0
1,0,-1.2172816395759583,0.20286784693598747,5.2036222059683305e-05,0,0
2,0,-0.9512505531311035,-0.03390078246593475,1.8607880245796915e-07,0,0
3,0,-0.4529893398284912,0.20575525052845478,4.623927825410892e-06,0,0
4,0,-0.7417929172515869,-0.4286916255950928,1.1520437701160389e-09,0,0
5,0,-3.6218505203723907,-0.2601604647934437,1.9053735521928042e-07,0,0
6,0,-1.2033990621566772,0.5742337442934513,0.0002118948593275079,0,0
7,0,-1.2104143500328064,-0.2171148583292961,1.5292951880767193e-05,0,0
8,0,-1.1667790412902832,0.944999385625124,0.00020125447646384616,0,0
9,0,-1.834763526916504,-0.21111186500638723,1.1294803821337145e-06,0,0
10,0,-1.3881652355194092,-0.055456504225730896,8.820188690283704e-06,0,0
11,0,-3.9168814681470394,-0.22505441633984447,7.104280270203378e-07,0,0
12,0,-0.41639745235443115,-0.005067482590675354,3.345571910164539e-06,0,0
13,0,-0.125,1.273811441496946,0.002686760419539707,0,0
14,0,-4.464619770646095,0.6276374971494079,3.1896323220782524e-05,0,0
15,0,-1.2075105905532837,0.3482136430684477,4.670794636177434e-06,0,0
16,0,-3.0780128240585327,0.639053575694561,4.7534852400548985e-05,0,0
17,0,-0.3749659061431885,0.5803596074692905,2.397030364479146e-07,0,0
18,0,-1.0096765160560608,0.7671987096546218,8.358777627085437e-06,0,0
19,0,-1.711321860551834,1.0982646914781071,6.495491608903276e-05,0,0
20,0,-1.0223112106323242,-0.26659320294857025,6.041864567473386e-08,0,0
21,0,-0.375,-0.03294491022825241,3.38732114205229e-07,0,0
22,0,-1.8739930391311646,0.22008894011378288,1.050400425376429e-05,0,0
23,0,-1.0543773174285889,-0.10643479973077774,3.604873405341722e-07,0,0
24,0,-0.6861823797225952,0.6047100659925491,4.416929600059179e-06,0,0
25,0,-0.375,1.4866110442671925,0.0004568708053129321,0,0
26,0,-3.823321580886841,-0.4630892537534237,1.0287113367133318e-06,0,0
27,0,-1.0268585681915283,0.9808079625945538,0.0003332569773118038,0,0
28,0,-1.8582887649536133,0.36987460404634476,9.160733394020588e-06,0,0
