example_id,all_local_correct,min_margin,mean_margin,product_gold_prob16,free_exact_trace,free_exact_state_rollout
0,1,0.37673670053482056,2.065316447697114,0.023786893928392075,1,1
1,1,0.8087955117225647,2.242654696929094,0.044459828724612266,1,1
2,0,-0.9337636232376099,1.740511160751339,0.00522496065674799,0,0
3,0,-0.6836962699890137,2.247291093093736,0.0035893009877071757,0,0
4,0,-0.910959005355835,1.1090082842856646,0.0001368019267390807,0,0
5,0,-0.285599946975708,2.230802955207764,0.008110396997651455,0,0
6,0,-1.506796658039093,2.5698505012114765,0.01769452085432596,0,0
7,0,-0.2500263452529907,3.5236361943825614,0.06537068420112417,0,0
8,0,-0.34693634510040283,3.889099409498158,0.0467977580581674,0,0
9,0,-0.07718914747238159,2.62325694449828,0.02972808977857743,1,1
10,0,-0.7496562600135803,1.9377794534084387,0.025376118794391746,0,0
11,0,-0.0011953115463256836,2.424514840939082,0.08001856663181549,0,0
12,0,-2.1247596591711044,1.1952456580474973,0.006499517641033216,0,0
13,1,0.8484468460083008,4.591768442749526,0.30939926607133167,1,1
14,0,-0.7500738799571991,2.719651731204067,0.017693806271521742,0,0
15,0,-1.2615170180797577,1.3946111803725216,0.0015048126026670078,0,0
16,0,-1.238116830587387,2.148187838582089,0.009716404566704825,0,0
17,0,-0.6249139308929443,3.279220817370515,0.0037693466813157636,0,0
18,0,-0.37499988079071045,2.2533821900724433,0.04045297716120443,0,0
19,0,-0.003047049045562744,4.153673321003225,0.07460675963494968,1,1
20,1,0.375,2.8234554283262696,0.13858594395250715,1,1
21,0,-1.204338550567627,1.5379088714253157,0.0009292620087137604,0,0
22,0,-0.7813794910907745,2.1001701690256596,0.018836005678100887,0,0
23,0,-0.28265154361724854,2.054200541024329,0.011462021062059555,0,0
24,0,-1.0555651187896729,2.142382596299285,0.004323018038118528,0,0
25,0,-0.5,3.3192834117319308,0.05577639862581852,0,0
26,0,-1.013489544391632,3.10075831625727,0.051559223871219195,0,0
27,1,1.0,4.2730501133191865,0.3217443812366594,1,1
28,1,1.0244860649108887,3.553789697805769,0.12247009893791486,1,1
29,0,-1.6221076548099518,2.193319205842272,0.0024643959604142454,0,0
30,0,-0.8338111042976379,2.4663035592238884,0.012063883913692713,0,0
31,0,-0.25425368547439575,2.596780358479009,0.03911482735112999,0,0
32,1,0.696713924407959,2.895676232918049,0.10401333333272844,1,1
33,0,-0.9567431211471558,3.6565147758446983,0.019872100801200283,0,0
34,0,-0.8749999105930328,1.4911848059855402,0.010379788964320852,0,0
35,0,-0.49591347575187683,2.280600486556068,0.014957917376267785,0,0
36,0,0.0,1.5075966980075464,0.022340325111375407,0,0
37,0,-0.2528257369995117,2.0237953477826522,0.01720807733344387,0,0
38,0,-1.4046630859375,1.3838626283686608,0.0028711025405790875,0,0
39,0,-1.5001178681850433,2.8930599797022296,0.017046446010538802,0,0
40,0,-1.0150407552719116,2.261252765660174,0.001212479084667157,0,0
41,1,0.12498438358306885,3.139901445429132,0.07179909346443447,0,0
42,0,-0.4366006851196289,2.317372408346273,0.024398941300582667,0,0
43,0,-3.1128614023327827,0.7604159631300718,0.0010017679277025983,0,0
44,0,-0.1783503293991089,0.7773330551572144,0.001065747130543949,0,0
45,1,0.892631322145462,5.326446043969554,0.31862440994652075,1,1
46,0,-0.9349300861358643,3.0356457104280707,0.003220220338714727,0,0
47,0,-0.00840681791305542,1.2869579144753516,0.021410657372043423,0,0
48,0,-0.42723286151885986,1.1217609975137748,0.003275908390899507,0,0
49,0,-1.0000426173210144,1.9546569755475502,0.01394834436103579,0,0
50,0,-3.7499996572732925,3.9712179952584847,0.0011556806345123709,0,0
51,1,0.7439692914485931,3.2656637761974707,0.13771049060702045,0,0
52,1,0.6608107089996338,4.2885936356633465,0.1945573899488093,1,1
53,0,-0.4999103546142578,2.779508790041291,0.012050102815937968,0,0
54,0,-0.24792832136154175,4.680868996605568,0.051079242248543114,0,0
55,0,-0.24984359741210938,3.2892051712042303,0.031558267230647086,0,0
56,0,-1.0001255869865417,1.5008193283574656,0.01301954018910636,0,0
57,0,-0.8107932209968567,2.7161085893021664,0.018792809837376617,0,0
58,0,-0.9352310299873352,2.7820758507295977,0.018843008254528823,0,0
59,0,-0.6630115509033203,0.42727888748049736,0.0007494376942080257,0,0
60,0,-4.4108560755848885,1.251251385139767,1.2237051040131745e-05,0,0
61,0,-2.416446380317211,1.2127995649934746,0.0006486603813344594,0,0
62,1,0.0013117194175720215,3.870243895247768,0.11671965854617955,0,0
63,0,-0.49996817111968994,4.065137306024553,0.1027249943689924,0,0
64,1,0.27117300033569336,5.68780605877123,0.1775863964650187,0,0
65,0,-0.7493073642253876,1.4228191153379157,0.007384678609895406,0,0
66,0,-0.9034443795681,1.7700761616652017,0.007484980640379324,0,0
67,0,-1.1109312176704407,2.3655038221986615,0.004614111756421382,0,0
68,0,-1.2103011310100555,3.073804742823995,0.01896065647057709,0,0
69,0,-1.1311125755310059,3.7355441268773575,0.006258433415177377,0,0
70,0,-0.354469895362854,1.7077659125206992,0.009805187075450807,0,0
71,0,-0.5000000894069672,1.1237485110759735,0.008842877667666445,0,0
72,0,-0.6767516136169434,2.3502266000614327,0.004422998886691128,0,0
73,1,0.37061387300491333,3.6694427229176654,0.06837233372998867,0,0
74,1,2.246309280395508,7.180103928942572,0.540278645119273,1,1
75,0,-0.8201117515563965,1.9063812487620453,0.010297289229803379,0,0
76,0,-1.7792130559682846,3.039299205487623,0.010232513566324,0,0
77,1,0.8451673090457916,4.4291082234231,0.16225321053334918,1,1
78,1,0.03366023302078247,3.1347865075313166,0.07648885312497258,0,0
79,0,-0.6113536655902863,2.2262463038787246,0.04015410888884066,0,0
80,1,0.42792177200317383,2.686043209381751,0.057709829989998185,1,1
81,0,-0.2512328028678894,1.420514787780121,0.00833336074338292,0,0
82,0,-0.6019991040229797,1.5590712185767188,0.007862000012809454,0,0
83,0,-0.7499998807907104,0.8736059207003564,0.0008302339823255963,0,0
84,1,0.6362636089324951,5.37650746896179,0.2227891406558922,1,1
85,0,-0.4068946838378906,3.547308054192399,0.03358093108080911,0,0
86,0,-1.1287823915481567,1.9716751156956889,0.0067011976623506915,0,0
87,0,-1.6683419793844223,0.017087383195757866,0.00025240878597441454,0,0
88,0,-1.0591790676116943,1.3776005951222032,2.1891472791321807e-05,0,0
89,0,-1.8370158076286316,2.817597342967929,0.013658271874251992,0,0
90,0,-0.5619091093540192,2.5382972710031027,0.03727252371328834,0,0
91,0,-0.047877728939056396,5.239021190314816,0.1147722908189783,1,1
92,0,-0.4488236904144287,1.8819091432669666,0.007065996303373767,0,0
93,0,-0.6535252332687378,1.7206317922682501,0.013965459708132304,0,0
94,0,0.0,5.006498597406335,0.1848911219165252,1,1
95,0,-0.21827822923660278,3.713882472313344,0.11613988718769676,0,0
96,0,-2.0263336449861526,0.7989170517539605,0.002346385676571871,0,0
97,0,-1.4215919822454453,2.4457112234686065,0.015341859575380612,0,0
98,1,0.4999849796295166,3.824725560956722,0.18927408410891997,1,1
99,0,-1.1471264958381653,2.4017609043512493,0.04574229222665096,0,0
100,0,-1.3949323743581772,1.5309639443876222,0.0032973372509369717,0,0
101,0,-1.4447939097881317,2.3388509961278032,0.005833339632484977,0,0
102,0,-0.761246919631958,1.7544743296457455,0.009979446148371804,0,0
