example_id,all_local_correct,min_margin,mean_margin,product_gold_prob16,free_exact_trace,free_exact_state_rollout
0,0,-0.43556666374206543,-0.29990679025650024,1.3574304222331312e-10,0,0
1,0,-0.4018669128417969,-0.21743160486221313,1.8773280080259667e-10,0,0
2,0,-0.4028506278991699,-0.29939743876457214,9.569709477542165e-11,0,0
3,0,-0.6288759708404541,-0.44835400581359863,5.217875852644556e-11,0,0
4,0,-0.5318317413330078,-0.28921157121658325,1.1168566763961626e-10,0,0
5,0,-0.5317378044128418,-0.4314022362232208,4.556624908169691e-11,0,0
6,0,-0.6221847534179688,-0.34798958897590637,7.891887985252568e-11,0,0
7,0,-0.47412586212158203,-0.3248015344142914,9.038173341916158e-11,0,0
8,0,-0.40673160552978516,-0.2288762927055359,1.393295180156779e-10,0,0
9,0,-0.43465280532836914,-0.258105993270874,1.5426761640751466e-10,0,0
10,0,-0.5883994102478027,-0.26729267835617065,1.469273923337064e-10,0,0
11,0,-0.4067697525024414,-0.30809804797172546,1.1638985828640411e-10,0,0
12,0,-0.4653310775756836,-0.35554128885269165,9.428590804458069e-11,0,0
13,0,-0.6068718433380127,-0.30063652992248535,8.434543777867923e-11,0,0
14,0,-0.6327967643737793,-0.31457048654556274,1.0673593788330192e-10,0,0
15,0,-0.7827656269073486,-0.40665820240974426,5.34973129737426e-11,0,0
16,0,-0.5655357837677002,-0.2786271870136261,1.1910761942575957e-10,0,0
17,0,-0.5317676067352295,-0.3518335223197937,6.66488880632111e-11,0,0
18,0,-0.37496495246887207,-0.26671910285949707,1.2741992957905832e-10,0,0
19,0,-0.5566854476928711,-0.25171834230422974,1.3496868576202668e-10,0,0
20,0,-0.5816562175750732,-0.390394002199173,7.86263353589918e-11,0,0
21,0,-0.4702579975128174,-0.2621476948261261,1.2879560399559413e-10,0,0
22,0,-0.7656092643737793,-0.4548715353012085,3.9625808723939056e-11,0,0
23,0,-0.46726036071777344,-0.2184028923511505,1.8720473055118876e-10,0,0
24,0,-0.7011346817016602,-0.5012629628181458,2.9328475004841975e-11,0,0
25,0,-0.48571062088012695,-0.3229042887687683,7.725658748121882e-11,0,0
26,0,-0.3750777244567871,-0.22706210613250732,1.4634951356276604e-10,0,0
27,0,-0.6645424365997314,-0.3234380781650543,7.99259468544467e-11,0,0
28,0,-0.49235033988952637,-0.30893388390541077,9.07307115651508e-11,0,0
29,0,-0.8319697380065918,-0.38035765290260315,5.877786937414791e-11,0,0
30,0,-0.6386559009552002,-0.3736293613910675,5.5710328795276324e-11,0,0
31,0,-0.5039799213409424,-0.35881298780441284,7.914385932349693e-11,0,0
32,0,-0.5376439094543457,-0.3140919804573059,8.467211708043255e-11,0,0
33,0,-0.5317401885986328,-0.40888386964797974,5.160927190411369e-11,0,0
34,0,-0.6260356903076172,-0.3429660499095917,8.021828223484671e-11,0,0
35,0,-0.7577862739562988,-0.46270328760147095,3.672995015912815e-11,0,0
36,0,-0.43466758728027344,-0.291355162858963,1.39593518515347e-10,0,0
37,0,-0.3827962875366211,-0.20460033416748047,1.9209983814836943e-10,0,0
38,0,-0.4511101245880127,-0.2500028610229492,1.2941783061663604e-10,0,0
39,0,-0.3769986629486084,-0.18007367849349976,2.4833298681481216e-10,0,0
40,0,-0.5258965492248535,-0.2618105113506317,1.324022843237948e-10,0,0
41,0,-0.765587329864502,-0.4818170964717865,2.5291074311121903e-11,0,0
42,0,-0.6212666034698486,-0.3513765037059784,8.153136881462326e-11,0,0
43,0,-0.6288471221923828,-0.24268174171447754,1.652019760793384e-10,0,0
44,0,-0.6181752681732178,-0.3683142066001892,6.779869961062831e-11,0,0
45,0,-0.7289941310882568,-0.4520913064479828,3.8063948684132166e-11,0,0
46,0,-0.49613142013549805,-0.31696757674217224,1.5452786914262081e-10,0,0
47,0,-0.5337233543395996,-0.3758808970451355,5.965327915186635e-11,0,0
48,0,-0.503861665725708,-0.2707037627696991,1.378493533786788e-10,0,0
49,0,-0.6615748405456543,-0.41466453671455383,5.051994069539638e-11,0,0
50,0,-0.7241194248199463,-0.40974903106689453,6.234709725792497e-11,0,0
51,0,-0.5654220581054688,-0.23414433002471924,1.3489550460970556e-10,0,0
52,0,-0.6713266372680664,-0.3425738513469696,7.695788802986333e-11,0,0
53,0,-0.4434046745300293,-0.2103361189365387,2.0629610380480603e-10,0,0
54,0,-0.6327624320983887,-0.37487849593162537,6.864931662380109e-11,0,0
55,0,-0.8673701286315918,-0.4513692855834961,5.816154023232488e-11,0,0
56,0,-0.7500083446502686,-0.3818497061729431,6.813410790823797e-11,0,0
57,0,-0.529810905456543,-0.3516088128089905,9.701415537519793e-11,0,0
58,0,-0.22022199630737305,-0.112977534532547,3.6809016795411987e-10,0,0
59,0,-0.33556532859802246,-0.2464146614074707,1.4607330884588256e-10,0,0
60,0,-0.443453311920166,-0.18848922848701477,2.468992833633537e-10,0,0
61,0,-0.4682908058166504,-0.27598807215690613,1.4533945708694413e-10,0,0
62,0,-0.41159915924072266,-0.2152726650238037,1.5688201928454978e-10,0,0
63,0,-0.6635408401489258,-0.43172770738601685,5.3823215942464654e-11,0,0
64,0,-0.6521997451782227,-0.3505473732948303,5.238625351689213e-11,0,0
