example_id,all_local_correct,min_margin,mean_margin,product_gold_prob16,free_exact_trace,free_exact_state_rollout
0,0,-2.0852315425872803,-0.39154547452926636,4.226293532034867e-08,0,0
1,0,-3.3250614255666733,0.2526531405746937,1.6050796608109464e-05,0,0
2,0,-0.7704919576644897,-0.03979209065437317,8.317103031521103e-08,0,0
3,0,-0.49660444259643555,-0.007154926657676697,4.6527205014320316e-07,0,0
4,0,-0.8182463645935059,-0.41138985753059387,2.3980279124125607e-10,0,0
5,0,-4.062425971031189,-0.5520569235086441,1.966324312154907e-08,0,0
6,0,-2.1777860522270203,0.32760126143693924,3.810276743079166e-05,0,0
7,0,-0.7858526706695557,-0.015953384339809418,2.1870815057677674e-05,0,0
8,0,-0.6746983528137207,0.66926509141922,3.173617165137033e-05,0,0
9,0,-3.0593825578689575,-0.1912083551287651,1.2458241653200504e-06,0,0
10,0,-1.9877005815505981,-0.23350558429956436,2.0265224733040722e-06,0,0
11,0,-3.2926712408661842,-0.14277894515544176,8.811870363356757e-07,0,0
12,0,-0.393355131149292,-0.11121238768100739,5.806050040500287e-07,0,0
13,0,0.0,1.655341458041221,0.009099135561275564,0,0
14,0,-4.101729646325111,0.49292092118412256,3.26627305502928e-05,0,0
15,0,-0.3937840461730957,0.5007384680211544,1.6642850043608606e-05,0,0
16,0,-3.7278504967689514,0.283553171902895,1.4447431370241318e-05,0,0
17,0,-0.43147730827331543,0.45236275251954794,1.397019406326681e-07,0,0
18,0,-0.9748926162719727,0.30704561341553926,2.0567830942209856e-06,0,0
19,0,-2.434147462248802,0.33786422573029995,1.369502998689586e-05,0,0
20,0,-0.6817142963409424,-0.21633949875831604,2.5140160619021545e-08,0,0
21,0,-0.37882280349731445,0.03699773550033569,2.2950234475049117e-07,0,0
22,0,-2.75,0.0772823877632618,1.314621581275324e-06,0,0
23,0,-1.6353903412818909,-0.3585313819348812,7.477465440980424e-08,0,0
24,0,-0.37516260147094727,0.5644019371829927,4.861318010291755e-06,0,0
25,0,-0.25,1.1901013497263193,0.00036337102464204196,0,0
26,0,-4.223903998732567,-0.4363948907703161,5.685024296055072e-07,0,0
27,0,-0.9546010494232178,0.8533745589666069,0.0001640807187458832,0,0
28,0,-1.204353243112564,0.18859289959073067,3.142865712967834e-06,0,0
29,0,-1.811114877462387,0.21708433330059052,9.038120561968741e-06,0,0
30,0,-0.43148136138916016,-0.05626876652240753,2.3526212106159634e-07,0,0
31,0,-1.2500001192092896,0.039567213505506516,1.8192281711127358e-05,0,0
32,0,-0.2912273406982422,0.6405015140771866,4.7513940556448505e-06,0,0
33,0,-3.92413629591465,0.2687529120594263,6.505275231563026e-07,0,0
34,0,-3.9121067225933075,-0.6334608756005764,7.863776181975683e-08,0,0
35,0,-1.604426383972168,0.645981908775866,6.992526058383236e-05,0,0
36,0,-1.7215099334716797,-0.2630298100411892,3.5243182236139206e-06,0,0
37,0,-1.3327628374099731,0.059017568826675415,3.0226701586662095e-06,0,0
38,0,-0.6250001192092896,0.6516152918338776,2.7964322300650583e-05,0,0
39,0,-2.086267352104187,-0.20387733727693558,5.454906060237628e-06,0,0
40,0,-0.4919917583465576,-0.1699155569076538,1.0808330092537588e-08,0,0
41,0,-0.8401040434837341,0.7107512131333351,0.0001031181145210916,0,0
42,0,-0.512751579284668,0.051636263728141785,5.220578323414983e-08,0,0
43,0,-3.5000001788139343,-0.3548168186098337,8.451669433123311e-08,0,0
44,0,-0.875,-0.21871034055948257,5.145167767782345e-07,0,0
45,0,-0.6249998807907104,1.4427660975488834,0.0008874947911032023,0,0
46,0,-0.8523377180099487,-0.2135472446680069,1.9728218577829693e-06,0,0
47,0,-1.7468595504760742,-0.04352312535047531,3.1281406450242936e-05,0,0
48,0,-4.328552231192589,-0.7716011982411146,1.0782811376330393e-08,0,0
49,0,-2.2940614745020866,0.8322535373736173,0.0003257172613446198,0,0
50,0,-2.500000223517418,0.5916532948613167,0.0001259533368538836,0,0
51,0,-3.262557327747345,0.5719527546316385,2.5811598604478825e-05,0,0
52,0,-0.15702223777770996,1.6612027084920555,0.003531928500472737,0,0
53,0,-2.013719081878662,-0.16934468038380146,8.472177466441215e-06,0,0
54,0,-1.7059910297393799,0.44859605375677347,3.6771603672388697e-06,0,0
55,0,-2.908314824104309,-0.5390682891011238,2.9466104615676156e-09,0,0
56,0,-1.5601106733083725,0.5432816129177809,6.552352593235451e-05,0,0
57,0,-1.8750001192092896,-0.15246424823999405,1.059425178797794e-05,0,0
58,0,-1.5531275272369385,0.07088622823357582,4.7298718575262573e-07,0,0
59,0,-1.4711029529571533,-0.5401692986488342,4.5915505340499445e-10,0,0
60,0,-2.173277258872986,-0.3302716389298439,7.758887626532413e-09,0,0
61,0,-2.1913827657699585,-0.7641581073403358,1.0429302698284566e-07,0,0
62,0,-0.3906848430633545,0.9225132483989,0.0007596920952728806,0,0
63,0,-0.6007229089736938,1.4167737094685435,0.0013716387258750525,0,0
64,1,0.2610616683959961,2.696060170070268,0.02006477939148691,1,1
65,0,-0.4635186195373535,-0.12340033054351807,1.7374126047955288e-08,0,0
66,0,-2.282525360584259,-0.03386089950799942,1.2975353274266844e-06,0,0
67,0,-2.9999998807907104,-0.6159012839198112,5.9243282650790005e-08,0,0
68,0,-2.1107340455055237,-0.03879579342901707,2.160084694682092e-07,0,0
69,0,-0.5154473781585693,0.2936056759208441,8.486356738202811e-07,0,0
70,0,-6.406345244497061,-0.891874220687896,3.09536377942846e-09,0,0
71,0,-1.749999761581421,0.04063129425048828,8.248246655911294e-06,0,0
