mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
outcome,15,42,0.13671875,0.13671875,direct answer conditioned on COLON,0.9986863136291504,0.08749999850988388,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,15,42,0.0703125,0.0703125,direct answer conditioned on COLON,0.9995008707046509,0.03750000149011612,gold-prefix trace readout; conditioned on valid state token,0.11538462340831757,0.9221273064613342,0.9729212522506714,0.806930422782898,0.10866211354732513,0.2642993628978729,0.22776788473129272,0.29766136407852173,0.2974786162376404,0.02500000037252903,mixed only; direct answer CE; first-step local tables,14.031966209411621,9.941868782043457,0.8784860692858389,0.5071019071289433,0.31805020570755005,-0.2011334215021696,-0.4098247642487229,0.13836306285823616,0.25819707229773603,3.140228748321533,3.1274399757385254
process,20,42,0.1796875,0.0,after greedy trace; not a marginal over traces,0.9989921450614929,0.13750000298023224,gold-prefix trace readout; conditioned on valid state token,0.3858173191547394,0.8517746925354004,0.9973203539848328,0.9781091213226318,0.0696561336517334,0.5836921334266663,0.22875578701496124,0.3296104073524475,0.32925623655319214,0.0625,,,,,,,,,,,,
outcome,20,42,0.17578125,0.17578125,direct answer conditioned on COLON,0.9993509650230408,0.13750000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,20,42,0.203125,0.203125,direct answer conditioned on COLON,0.9998061060905457,0.15000000596046448,gold-prefix trace readout; conditioned on valid state token,0.15264423191547394,0.9120692014694214,0.9957889914512634,0.9689161777496338,0.08621039986610413,0.28258243203163147,0.2818799912929535,0.2518939971923828,0.2518245279788971,0.03750000149011612,mixed only; direct answer CE; first-step local tables,11.766916275024414,9.089637756347656,0.8698773078297852,0.5027931258452198,0.4084433317184448,0.140347668818863,-0.18440701797833542,0.03670327809325184,0.1428304165650449,2.645245313644409,2.854038715362549
process,25,42,0.31640625,0.01171875,after greedy trace; not a marginal over traces,0.9990521669387817,0.17499999701976776,gold-prefix trace readout; conditioned on valid state token,0.5432692766189575,0.7431979775428772,0.9972930550575256,0.9716486930847168,0.09398741275072098,0.8813382983207703,0.18872332572937012,0.395656555891037,0.395345538854599,0.17499999701976776,,,,,,,,,,,,
outcome,25,42,0.203125,0.203125,direct answer conditioned on COLON,0.9991766810417175,0.07500000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,25,42,0.23828125,0.23828125,direct answer conditioned on COLON,0.9996048212051392,0.11250000447034836,gold-prefix trace readout; conditioned on valid state token,0.2764423191547394,0.881145715713501,0.9960195422172546,0.9724017381668091,0.08680175244808197,0.5657257437705994,0.2188759446144104,0.26984262466430664,0.26969513297080994,0.07500000298023224,mixed only; direct answer CE; first-step local tables,13.505443572998047,10.190199851989746,0.8735515460671327,0.5010737575242821,0.7040813565254211,0.12193254187186091,-0.1155056177493596,0.08427378581515636,0.12534748465864493,2.9314146041870117,3.114166259765625
process,30,42,0.3359375,0.0703125,after greedy trace; not a marginal over traces,0.9993721842765808,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5733173489570618,0.6267855763435364,0.9980231523513794,0.9718542098999023,0.09092921763658524,1.012446403503418,0.1291855275630951,0.3985629081726074,0.3984145224094391,0.20000000298023224,,,,,,,,,,,,
outcome,30,42,0.28125,0.28125,direct answer conditioned on COLON,0.9988450407981873,0.17499999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,30,42,0.265625,0.265625,direct answer conditioned on COLON,0.9998154044151306,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.34975963830947876,0.8289945125579834,0.9945067167282104,0.9563515782356262,0.06957470625638962,0.8330763578414917,0.2306928187608719,0.2639755308628082,0.263908714056015,0.0625,mixed only; direct answer CE; first-step local tables,8.832392692565918,8.667797088623047,0.8448878024182498,0.552078268648433,1.5878928899765015,0.34238598677683996,-0.29621193409392754,0.08258693409346071,0.2506119294140765,2.3180556297302246,2.6848535537719727
process,40,42,0.3359375,0.171875,after greedy trace; not a marginal over traces,0.9883611798286438,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5745192766189575,0.6001467704772949,0.994112491607666,0.7518907785415649,0.09817416220903397,1.0038295984268188,0.1214778795838356,0.5086566209793091,0.5018755793571472,0.21250000596046448,,,,,,,,,,,,
outcome,40,42,0.21484375,0.21484375,direct answer conditioned on COLON,0.9967543482780457,0.20000000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,40,42,0.32421875,0.32421875,direct answer conditioned on COLON,0.9994492530822754,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.5132211446762085,0.7354039549827576,0.98846834897995,0.8671733140945435,0.0732208862900734,0.9042993187904358,0.19848868250846863,0.28738275170326233,0.2871978282928467,0.16250000894069672,mixed only; direct answer CE; first-step local tables,8.285305976867676,6.943515300750732,0.8135310834132743,0.5820381126440574,2.878028154373169,0.39482778038539645,-0.06241852733076917,0.03477951211625856,0.1594125504974149,2.456186294555664,2.5191054344177246
process,50,42,0.34765625,0.30078125,after greedy trace; not a marginal over traces,0.9987959265708923,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5685096383094788,0.6280274391174316,0.9924609661102295,0.8347777128219604,0.11170241981744766,0.9859172701835632,0.13416574895381927,0.6179428100585938,0.6178332567214966,0.21250000596046448,,,,,,,,,,,,
outcome,50,42,0.3046875,0.3046875,direct answer conditioned on COLON,0.9939109683036804,0.1875,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,50,42,0.328125,0.328125,direct answer conditioned on COLON,0.9976692199707031,0.22500000894069672,gold-prefix trace readout; conditioned on valid state token,0.546875,0.6671293377876282,0.9772161841392517,0.8436541557312012,0.07485152781009674,0.9695059657096863,0.14133939146995544,0.2429729551076889,0.24213798344135284,0.1875,mixed only; direct answer CE; first-step local tables,7.410862445831299,6.516157627105713,0.7650646080563076,0.6540025692161832,4.015622138977051,0.1727365058615326,-0.030888371118307525,0.05174270920456161,0.16031898980991213,2.6708157062530518,2.5747971534729004
process,65,42,0.36328125,0.30078125,after greedy trace; not a marginal over traces,0.9984797835350037,0.26250001788139343,gold-prefix trace readout; conditioned on valid state token,0.5757212042808533,0.6048609018325806,0.9939472079277039,0.8900839686393738,0.10040523111820221,0.9943810105323792,0.15637247264385223,0.6433640122413635,0.6433095335960388,0.2750000059604645,,,,,,,,,,,,
outcome,65,42,0.3203125,0.3203125,direct answer conditioned on COLON,0.9955447316169739,0.23749999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,65,42,0.34765625,0.3203125,direct answer conditioned on COLON,0.9970276951789856,0.22500000894069672,gold-prefix trace readout; conditioned on valid state token,0.5757212042808533,0.6263516545295715,0.9867637753486633,0.8809109926223755,0.07041671127080917,0.9788963198661804,0.12464931607246399,0.2010660469532013,0.1999036818742752,0.25,mixed only; direct answer CE; first-step local tables,6.23943567276001,5.7292256355285645,0.7508110482913215,0.6814039233338517,4.940700054168701,0.04733416305121028,-0.1564734060432319,0.013011384541957046,0.1690467784249926,2.2636613845825195,2.175525188446045
process,80,42,0.37109375,0.3203125,after greedy trace; not a marginal over traces,0.999400794506073,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5853365659713745,0.5790757536888123,0.9953818917274475,0.8851005434989929,0.07407566159963608,1.0279724597930908,0.10932032763957977,0.6553303003311157,0.6553167700767517,0.2874999940395355,,,,,,,,,,,,
outcome,80,42,0.33984375,0.33984375,direct answer conditioned on COLON,0.9969793558120728,0.20000000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,80,42,0.34765625,0.33984375,direct answer conditioned on COLON,0.9970545172691345,0.22500000894069672,gold-prefix trace readout; conditioned on valid state token,0.5769230723381042,0.5929558277130127,0.9895614981651306,0.8853076100349426,0.06820420175790787,0.9736180901527405,0.11526993662118912,0.21484623849391937,0.21354940533638,0.22500000894069672,mixed only; direct answer CE; first-step local tables,6.813424587249756,7.600830078125,0.7796746128965963,0.7105849502830436,6.600758075714111,0.0023200526769222,0.021820836413123754,0.01679024631942878,0.18431536167820414,2.3402392864227295,2.5508968830108643
process,100,42,0.40625,0.3515625,after greedy trace; not a marginal over traces,0.9997949600219727,0.3125,gold-prefix trace readout; conditioned on valid state token,0.6081730723381042,0.5422673225402832,0.9960516691207886,0.8208179473876953,0.0678618773818016,1.0535112619400024,0.11992844939231873,0.6688753962516785,0.6688729524612427,0.3375000059604645,,,,,,,,,,,,
outcome,100,42,0.3125,0.3125,direct answer conditioned on COLON,0.9968633651733398,0.23749999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,42,0.34765625,0.34375,direct answer conditioned on COLON,0.9979524612426758,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5709134936332703,0.5940565466880798,0.9927341341972351,0.8566231727600098,0.06265000253915787,1.0229846239089966,0.1712951362133026,0.2067195028066635,0.20593886077404022,0.23749999701976776,mixed only; direct answer CE; first-step local tables,6.978262424468994,7.9768242835998535,0.7936122339233177,0.7016541144586171,3.639014482498169,0.33251172770924053,0.18169082103973447,0.013096872317207168,0.17622541332922062,2.361741542816162,2.488107681274414
process,130,42,0.51171875,0.47265625,after greedy trace; not a marginal over traces,0.999973475933075,0.3499999940395355,gold-prefix trace readout; conditioned on valid state token,0.6790865659713745,0.437782883644104,0.998532235622406,0.9299824237823486,0.06415266543626785,1.0511000156402588,0.11344532668590546,0.6148192286491394,0.6148190498352051,0.4000000059604645,,,,,,,,,,,,
outcome,130,42,0.3359375,0.3359375,direct answer conditioned on COLON,0.9966961145401001,0.1875,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,130,42,0.3359375,0.32421875,direct answer conditioned on COLON,0.9973171353340149,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.5805288553237915,0.553519070148468,0.9947038888931274,0.9338611364364624,0.06996344029903412,1.1556986570358276,0.13559861481189728,0.23887982964515686,0.23781713843345642,0.2874999940395355,mixed only; direct answer CE; first-step local tables,6.444531440734863,7.247446060180664,0.6999667831909389,0.8308730594572229,5.72484016418457,0.17469341420860718,-0.07002308496803851,0.04164999931491792,0.16855814256117188,2.5030272006988525,2.279310703277588
process,160,42,0.66796875,0.6640625,after greedy trace; not a marginal over traces,0.999997079372406,0.675000011920929,gold-prefix trace readout; conditioned on valid state token,0.8088942766189575,0.3133995234966278,0.99906325340271,0.9049426317214966,0.05383972078561783,1.1850284337997437,0.12511415779590607,0.4821600019931793,0.4821600019931793,0.6500000357627869,,,,,,,,,,,,
outcome,160,42,0.3359375,0.3359375,direct answer conditioned on COLON,0.9974449276924133,0.21250000596046448,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,160,42,0.32421875,0.3203125,direct answer conditioned on COLON,0.9959646463394165,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.6069712042808533,0.5354352593421936,0.9945482611656189,0.8573635220527649,0.06435587257146835,1.0608611106872559,0.12410889565944672,0.2363223135471344,0.2345871925354004,0.3125,mixed only; direct answer CE; first-step local tables,6.051100730895996,6.803051948547363,0.7112940416388707,0.8152344690079919,3.6928815841674805,0.5863042015531414,0.09557075027782724,0.06322832718643126,0.1832938961433146,2.42653751373291,2.136777877807617
process,200,42,0.87890625,0.87890625,after greedy trace; not a marginal over traces,0.999999463558197,0.9375,gold-prefix trace readout; conditioned on valid state token,0.9399038553237915,0.14739570021629333,0.999686598777771,0.9209295511245728,0.039265114814043045,1.170933723449707,0.10484620928764343,0.2345777004957199,0.2345777004957199,0.949999988079071,,,,,,,,,,,,
outcome,200,42,0.38671875,0.38671875,direct answer conditioned on COLON,0.9976100921630859,0.2750000059604645,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,200,42,0.3203125,0.3203125,direct answer conditioned on COLON,0.9969526529312134,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.645432710647583,0.49302804470062256,0.9970012307167053,0.9491103887557983,0.0677751749753952,1.079326868057251,0.14478226006031036,0.3085726499557495,0.3073858618736267,0.30000001192092896,mixed only; direct answer CE; first-step local tables,5.2700982093811035,7.055530071258545,0.659793766310137,1.0127692258833243,5.2292914390563965,0.5964529901811847,0.02828884163880226,0.05123068125194529,0.1405085627715706,2.1950249671936035,1.75736665725708
