mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
outcome,80,44,0.12109375,0.12109375,direct answer conditioned on COLON,0.9958082437515259,0.0625,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,80,44,0.1015625,0.1015625,direct answer conditioned on COLON,0.9962727427482605,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.5793269276618958,0.5929393768310547,0.9964235424995422,0.8879990577697754,0.09003784507513046,1.00112783908844,0.12438782304525375,0.25750741362571716,0.2561289072036743,0.13750000298023224,mixed only; direct answer CE; first-step local tables,5.183042526245117,8.075383186340332,0.6113479603767792,1.2338872130674574,4.534148216247559,0.13867590104995273,0.11655838596408358,-0.03741948859059431,0.1274469596704817,2.5810861587524414,2.655931234359741
process,100,44,0.296875,0.28125,after greedy trace; not a marginal over traces,0.9999862909317017,0.36250001192092896,gold-prefix trace readout; conditioned on valid state token,0.7067307829856873,0.44927874207496643,0.9992309212684631,0.8565179109573364,0.0847337394952774,1.0983649492263794,0.12164131551980972,0.7505025267601013,0.750502347946167,0.3499999940395355,,,,,,,,,,,,
outcome,100,44,0.125,0.125,direct answer conditioned on COLON,0.9964491724967957,0.13750000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,44,0.08984375,0.08984375,direct answer conditioned on COLON,0.9966180920600891,0.05000000074505806,gold-prefix trace readout; conditioned on valid state token,0.5901442766189575,0.5584618449211121,0.996233344078064,0.8476576209068298,0.07293899357318878,1.0096428394317627,0.0875042974948883,0.20997896790504456,0.2085954248905182,0.16250000894069672,mixed only; direct answer CE; first-step local tables,4.228772163391113,6.332448959350586,0.6064934865129713,1.1941525271024758,3.052955150604248,0.1768863140430423,-0.10112852179577655,-0.0627070947043314,0.14441348334659201,2.526893377304077,2.5019967555999756
process,130,44,0.67578125,0.66796875,after greedy trace; not a marginal over traces,0.9999990463256836,0.6500000357627869,gold-prefix trace readout; conditioned on valid state token,0.8677884936332703,0.26611050963401794,0.9996644854545593,0.9417126178741455,0.06861799955368042,1.1622140407562256,0.09694370627403259,0.5150129199028015,0.5150128602981567,0.6625000238418579,,,,,,,,,,,,
outcome,130,44,0.1171875,0.1171875,direct answer conditioned on COLON,0.9968938827514648,0.10000000149011612,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,130,44,0.07421875,0.0703125,direct answer conditioned on COLON,0.9954625964164734,0.11250000447034836,gold-prefix trace readout; conditioned on valid state token,0.6165865659713745,0.5498338937759399,0.9976398348808289,0.9099174737930298,0.08658754080533981,1.0124244689941406,0.10356056690216064,0.22322511672973633,0.2214442789554596,0.1875,mixed only; direct answer CE; first-step local tables,5.287121295928955,9.849482536315918,0.6062220208895064,1.487206546020404,5.7366042137146,0.26419429874216743,0.13004852203504913,-0.04646055193315125,0.11698829556294067,2.7466955184936523,2.7050652503967285
process,160,44,0.875,0.875,after greedy trace; not a marginal over traces,0.9999999403953552,0.8375000357627869,gold-prefix trace readout; conditioned on valid state token,0.9543269872665405,0.14006103575229645,0.9998153448104858,0.9630609750747681,0.04498784989118576,1.1802845001220703,0.09998219460248947,0.31802722811698914,0.31802722811698914,0.9000000357627869,,,,,,,,,,,,
outcome,160,44,0.11328125,0.11328125,direct answer conditioned on COLON,0.9979141354560852,0.125,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,160,44,0.09765625,0.09375,direct answer conditioned on COLON,0.9955364465713501,0.10000000149011612,gold-prefix trace readout; conditioned on valid state token,0.676682710647583,0.4827975034713745,0.9977825284004211,0.8667596578598022,0.0853530690073967,1.0505930185317993,0.1114354059100151,0.3196849226951599,0.31802845001220703,0.21250000596046448,mixed only; direct answer CE; first-step local tables,5.632079124450684,11.242603302001953,0.4579792932687671,1.7765962940994093,6.239940643310547,0.18222314690721453,0.1603880697727922,-0.040374023268716905,0.10773653823671629,2.8482322692871094,2.6319684982299805
process,200,44,0.9609375,0.9609375,after greedy trace; not a marginal over traces,1.0,0.9625000357627869,gold-prefix trace readout; conditioned on valid state token,0.9855769872665405,0.057470936328172684,0.999955415725708,0.9907050728797913,0.024356186389923096,1.266294002532959,0.10082337260246277,0.12831644713878632,0.12831643223762512,0.987500011920929,,,,,,,,,,,,
outcome,200,44,0.15625,0.15625,direct answer conditioned on COLON,0.9976625442504883,0.16250000894069672,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,200,44,0.12109375,0.12109375,direct answer conditioned on COLON,0.994898796081543,0.11250000447034836,gold-prefix trace readout; conditioned on valid state token,0.7848557829856873,0.35867083072662354,0.9987021684646606,0.8371617794036865,0.07771968096494675,1.1780976057052612,0.11573362350463867,0.4810011088848114,0.4795871675014496,0.5,mixed only; direct answer CE; first-step local tables,5.1602935791015625,8.714906692504883,0.25321273987291376,1.7311576873604684,6.903919219970703,0.1381587978338206,0.06373569778978141,-0.061075529377457374,0.07642394565759249,2.6624679565429688,1.4115467071533203
